gene,gene_name,BA20_SNp_HA_vs_AD.l2fc,BA20_SNp_HA_vs_AD.pval,BA20_SNp_HA_vs_AD.padj,BA20_SNp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000241129,RPL22P19,0.007302683,0.971695889,,Inf,,,,,
ENSG00000280634,THRIL,0.005972389,0.976848902,,Inf,,,,,
ENSG00000256093,AC122688.1,,,,,,,,,
ENSG00000256814,AC122688.2,,,,,,,,,
ENSG00000280117,AC122688.4,-0.035773849,0.86205703,,0.117150473,,,,,
ENSG00000279462,AC093028.1,,,,,,,,,
ENSG00000280125,AC005252.2,,,,,,,,,
ENSG00000286209,AC005252.4,-0.061573311,0.834660233,,-0.247803721,,,,,
ENSG00000280415,AC005252.3,,,,,,,,,
ENSG00000271184,AC005252.1,,,,,,,,,
ENSG00000249267,LINC00939,-0.039414825,0.848147849,,-1.545503503,,,,,
ENSG00000275212,AC005186.1,-0.066427403,0.805569883,,0.234826277,,,,,
ENSG00000284848,LINC02359,-0.146134248,0.690059625,,-1.073552166,,,,,
ENSG00000280364,AC005858.2,0.006957762,0.973033537,,Inf,,,,,
ENSG00000280398,AC005858.3,,,,,,,,,
ENSG00000280272,AC005858.1,,,,,,,,,
ENSG00000256494,AC007368.2,,,,,,,,,
ENSG00000256125,AC005868.1,,,,,,,,,
ENSG00000255853,AC006065.1,,,,,,,,,
ENSG00000256310,NDUFA5P6,0.041206243,0.841874717,,Inf,,,,,
ENSG00000256732,AC006065.4,0.059369561,0.815911727,,Inf,,,,,
ENSG00000255900,AC006065.2,,,,,,,,,
ENSG00000255944,AC006065.3,,,,,,,,,
ENSG00000278866,AC006065.5,,,,,,,,,
ENSG00000279171,AC006065.6,,,,,,,,,
ENSG00000255998,AC069235.1,,,,,,,,,
ENSG00000256128,LINC00944,0.172702269,0.662993171,,0.744294753,,,,,
ENSG00000255923,AC078878.1,,,,,,,,,
ENSG00000249873,LINC02372,,,,,,,,,
ENSG00000256286,AC078878.2,,,,,,,,,
ENSG00000257021,HSPE1P20,,,,,,,,,
ENSG00000249345,LINC02405,-0.228430552,0.56264645,,-0.282458168,,,,,
ENSG00000286016,AC079949.4,-0.052838943,0.806041188,,0.15654546,,,,,
ENSG00000256001,AC079949.1,-0.050935619,0.899605589,,0.200114255,,,,,
ENSG00000256292,LINC02376,,,,,,,,,
ENSG00000256496,AC073913.1,,,,,,,,,
ENSG00000253089,RNU1-104P,,,,,,,,,
ENSG00000256362,LINC02375,,,,,,,,,
ENSG00000256502,AC073913.2,,,,,,,,,
ENSG00000280024,AC048347.1,,,,,,,,,
ENSG00000279952,AC068787.1,0.457703461,0.208424676,,Inf,,,,,
ENSG00000255945,AC025252.1,,,,,,,,,
ENSG00000199584,RF00019,,,,,,,,,
ENSG00000257035,AC025252.2,,,,,,,,,
ENSG00000256022,LINC02411,0.02801846,0.896829892,,Inf,,,,,
ENSG00000256922,AC087894.2,,,,,,,,,
ENSG00000279475,AC087894.3,,,,,,,,,
ENSG00000255757,AC087894.1,,,,,,,,,
ENSG00000256597,LINC02393,-2.258956449,5.34E-08,,-3.860502437,,,,,
ENSG00000256971,LINC00508,,,,,,,,,
ENSG00000256643,LINC02441,,,,,,,,,
ENSG00000256551,LINC02369,,,,,,,,,
ENSG00000256659,LINC02368,,,,,,,,,
ENSG00000276487,AC061709.2,,,,,,,,,
ENSG00000265061,AC061709.1,,,,,,,,,
ENSG00000279180,AC061709.3,,,,,,,,,
ENSG00000265635,MIR3612,,,,,,,,,
ENSG00000257025,AC023595.1,,,,,,,,,
ENSG00000256630,AC090424.1,,,,,,,,,
ENSG00000279500,AC108704.2,-0.025390376,0.90211531,,-0.259024365,,,,,
ENSG00000274695,AC108704.1,0.027484665,0.910461974,,1.558571403,,,,,
ENSG00000255838,AC069262.1,,,,,,,,,
ENSG00000256581,NLRP9P1,0.046378835,0.877015736,,1.302899593,,,,,
ENSG00000249196,TMEM132D-AS1,,,,,,,,,
ENSG00000277217,RF02271,,,,,,,,,
ENSG00000256699,TMEM132D-AS2,0.035983984,0.86154104,,Inf,,,,,
ENSG00000280051,AC079456.1,,,,,,,,,
ENSG00000256085,AC130404.1,,,,,,,,,
ENSG00000286246,AC130404.2,,,,,,,,,
ENSG00000256137,AC117373.1,,,,,,,,,
ENSG00000280196,AC055717.3,,,,,,,,,
ENSG00000251536,AC055717.1,0.283168687,0.407248328,,3.427413339,,,,,
ENSG00000261650,AC055717.2,,,,,,,,,
ENSG00000214039,LINC02418,0.736026227,0.069505144,,3.885750045,,,,,
ENSG00000256298,AC135388.1,,,,,,,,,
ENSG00000256906,LINC02419,0.039764371,0.84854074,,Inf,,,,,
ENSG00000279193,AC026336.4,,,,,,,,,
ENSG00000276122,AC026336.3,,,,,,,,,
ENSG00000280405,AC026336.5,,,,,,,,,
ENSG00000111432,FZD10,-0.086857839,0.83509077,,-0.508817333,,,,,
ENSG00000242963,AC026336.1,,,,,,,,,
ENSG00000259862,AC026336.2,0.006104036,0.976337274,,Inf,,,,,
ENSG00000125207,PIWIL1,0.044777446,0.828352678,,Inf,,,,,
ENSG00000279343,AC127071.1,,,,,,,,,
ENSG00000279478,AC127071.2,,,,,,,,,
ENSG00000256064,AC063926.1,,,,,,,,,
ENSG00000279905,AC063926.3,,,,,,,,,
ENSG00000279146,AC063926.2,0.03254362,0.874629618,,Inf,,,,,
ENSG00000256343,AC095350.1,,,,,,,,,
ENSG00000279650,AC073912.3,-0.018656735,0.927875317,,0.086296782,,,,,
ENSG00000256250,AC073912.1,,,,,,,,,
ENSG00000256299,AC073912.2,0.054580903,0.797203513,,Inf,,,,,
ENSG00000222438,RNU6-1077P,,,,,,,,,
ENSG00000206850,RF00019,,,,,,,,,
ENSG00000279940,AC073862.3,,,,,,,,,
ENSG00000279976,AC073862.4,,,,,,,,,
ENSG00000280200,AC073862.5,,,,,,,,,
ENSG00000256204,AC073862.1,,,,,,,,,
ENSG00000279581,AC073862.2,,,,,,,,,
ENSG00000280002,AC078925.4,,,,,,,,,
ENSG00000256151,ADGRD1-AS1,,,,,,,,,
ENSG00000279128,AC078925.2,0.135921913,0.698494316,,0.990840109,,,,,
ENSG00000279993,AC078925.3,0.021864977,0.94426862,,0.464243573,,,,,
ENSG00000256810,AC078925.1,-0.005366555,0.979252999,,1.003736275,,,,,
ENSG00000280217,AC126564.1,,,,,,,,,
ENSG00000226356,RPS6P20,,,,,,,,,
ENSG00000279746,AC092850.1,,,,,,,,,
ENSG00000248703,LINC02415,0.273638154,0.513380243,,0.917643612,,,,,
ENSG00000212251,RNA5SP376,,,,,,,,,
ENSG00000230294,LINC02370,0.001470226,0.994536729,,0.860335926,,,,,
ENSG00000256484,AC140118.1,,,,,,,,,
ENSG00000280319,AC073578.4,0.049346898,0.892741987,,0.433958771,,,,,
ENSG00000275232,AC073578.2,0.350424172,0.344501146,,2.39449152,,,,,
ENSG00000256209,AC073578.1,,,,,,,,,
ENSG00000279388,AC073578.3,,,,,,,,,
ENSG00000255704,AC140063.1,,,,,,,,,
ENSG00000279455,AC117500.5,0.377644635,0.336785489,,2.567605286,,,,,
ENSG00000256258,AC117500.3,-0.018022111,0.93028441,,1.512758619,,,,,
ENSG00000279153,AC117500.4,,,,,,,,,
ENSG00000256424,LINC02414,,,,,,,,,
ENSG00000212154,RNA5SP377,,,,,,,,,
ENSG00000249926,AC117500.1,0.116195101,0.775390327,,0.312721594,,,,,
ENSG00000243499,RPS6P21,-0.110519323,0.591916985,,#NAME?,,,,,
ENSG00000255933,AC117500.2,,,,,,,,,
ENSG00000200516,RNA5SP378,,,,,,,,,
ENSG00000200483,RNU6-1017P,,,,,,,,,
ENSG00000279283,AC131009.4,-0.183121413,0.659596373,,-0.619166819,,,,,
ENSG00000255992,AC131009.1,0.215013197,0.598200611,,0.944110848,,,,,
ENSG00000273568,AC131009.3,0.578936095,0.149090683,,2.976322494,,,,,
ENSG00000208892,SNORA49,,,,,,,,,
ENSG00000257000,AC137590.1,,,,,,,,,
ENSG00000274670,AC137590.2,,,,,,,,,
ENSG00000279640,AC138466.5,0.025926938,0.899902259,,Inf,,,,,
ENSG00000256804,AC138466.2,,,,,,,,,
ENSG00000276693,AC138466.3,0.002790527,0.989212964,,1.518792919,,,,,
ENSG00000256312,AC138466.1,0.105954573,0.760657418,,0.663210919,,,,,
ENSG00000279480,AC138466.4,0.441122848,,,3.142926065,,,,,
ENSG00000256943,AC148477.3,0.171091995,0.664179092,,1.127669196,,,,,
ENSG00000278872,AC148477.5,0.639995179,,,3.02377623,,,,,
ENSG00000277011,AC148477.4,0.390129774,0.203115668,,6.511927311,,,,,
ENSG00000286008,AC148477.10,-0.123003279,0.709392883,,-0.001646185,,,,,
ENSG00000279704,AC148477.8,,,,,,,,,
ENSG00000279023,AC148477.6,,,,,,,,,
ENSG00000280150,AC148477.9,0.127571146,0.668730713,,1.602125371,,,,,
ENSG00000274373,AC148476.1,,,,,,,,,
ENSG00000256783,AC079031.1,,,,,,,,,
ENSG00000256875,AC079031.2,,,,,,,,,
ENSG00000279700,AC131212.2,0.135787117,0.734515041,,0.928172489,,,,,
ENSG00000277052,MIR6763,,,,,,,,,
ENSG00000277186,AC131212.1,0.39996957,0.318289289,,1.038085422,,,,,
ENSG00000204583,LRCOL1,-0.187427216,0.655766178,,-0.93390461,,,,,
ENSG00000280311,AC131212.4,0.007314313,0.973470373,,-0.045761405,,,,,
ENSG00000256632,AC135586.2,,,,,,,,,
ENSG00000201469,RNA5SP379,,,,,,,,,
ENSG00000256108,AC135586.1,,,,,,,,,
ENSG00000232888,RPS11P5,0.14437784,0.710703654,,0.12247129,,,,,
ENSG00000252079,RNU6-327P,,,,,,,,,
ENSG00000278949,AC127070.4,0.091485919,0.810272908,,0.02759561,,,,,
ENSG00000236617,AC127070.1,0.219103897,0.594380773,,0.493470844,,,,,
ENSG00000255703,AC127070.3,,,,,,,,,
ENSG00000256563,NANOGNBP2,,,,,,,,,
ENSG00000252269,RNU4ATAC12P,,,,,,,,,
ENSG00000246394,AC073911.1,-0.100759957,0.671474077,,-2.229052728,,,,,
ENSG00000255807,PTP4A1P2,,,,,,,,,
ENSG00000279466,AC073911.2,,,,,,,,,
ENSG00000279817,AC073911.3,-0.352700888,0.389983824,,-0.41670848,,,,,
ENSG00000271963,AC026786.2,,,,,,,,,
ENSG00000240991,RPL23AP67,-0.347519841,0.347372561,,-1.202966766,,,,,
ENSG00000256825,AC026786.1,,,,,,,,,
ENSG00000255919,AC226150.1,,,,,,,,,
ENSG00000227059,ANHX,,,,,,,,,
ENSG00000239190,RNU6-717P,,,,,,,,,
ENSG00000238443,RF00019,,,,,,,,,
ENSG00000279924,AL356585.4,,,,,,,,,
ENSG00000279516,FAM230C,,,,,,,,,
ENSG00000279081,AL356585.1,,,,,,,,,
ENSG00000284679,AL356585.10,,,,,,,,,
ENSG00000280208,GGT4P,0.290513048,0.459596381,,1.658120844,,,,,
ENSG00000279124,AL356585.2,,,,,,,,,
ENSG00000279730,KMT5AP1,-0.090735186,0.784476836,,-0.520899231,,,,,
ENSG00000279231,AL356585.3,,,,,,,,,
ENSG00000268486,FO681491.1,,,,,,,,,
ENSG00000276183,RF00026,,,,,,,,,
ENSG00000215604,ZNF962P,,,,,,,,,
ENSG00000270496,BNIP3P7,,,,,,,,,
ENSG00000231238,LINC00349,,,,,,,,,
ENSG00000233905,LONRF2P2,,,,,,,,,
ENSG00000229788,LINC00388,,,,,,,,,
ENSG00000235876,FEM1AP4,,,,,,,,,
ENSG00000231914,LINC00387,,,,,,,,,
ENSG00000226361,TERF1P5,,,,,,,,,
ENSG00000228797,FAM207BP,0.172115627,0.675084152,,1.320938701,,,,,
ENSG00000230931,GXYLT1P1,,,,,,,,,
ENSG00000204718,CNN2P12,,,,,,,,,
ENSG00000227784,ZNF965P,,,,,,,,,
ENSG00000244155,CYP4F34P,0.080365336,0.759977808,,Inf,,,,,
ENSG00000227568,SNX18P26,-0.039414825,0.848147849,,-1.545503503,,,,,
ENSG00000225016,LINC00328-2P,,,,,,,,,
ENSG00000206192,ANKRD20A9P,0.02592959,0.899892111,,Inf,,,,,
ENSG00000242756,RHOT1P3,,,,,,,,,
ENSG00000223024,RNU6-55P,,,,,,,,,
ENSG00000206787,RNU6-76P,,,,,,,,,
ENSG00000235500,SNX19P2,-0.077317604,0.707216641,,#NAME?,,,,,
ENSG00000226250,LINC00408,,,,,,,,,
ENSG00000231358,AL355516.1,,,,,,,,,
ENSG00000226057,PHF2P2,,,,,,,,,
ENSG00000232685,LINC00442,,,,,,,,,
ENSG00000229375,USP24P1,,,,,,,,,
ENSG00000187721,GTF2IP3,,,,,,,,,
ENSG00000226619,AL137001.1,,,,,,,,,
ENSG00000252287,RNA5SP24,,,,,,,,,
ENSG00000224778,CENPIP1,,,,,,,,,
ENSG00000234894,AL139327.3,,,,,,,,,
ENSG00000229147,SMPD4P2,,,,,,,,,
ENSG00000278337,AL139327.4,,,,,,,,,
ENSG00000198033,TUBA3C,,,,,,,,,
ENSG00000121388,AL139327.1,,,,,,,,,
ENSG00000227879,PSPC1P1,0.841600911,0.045337268,,1.557636592,,,,,
ENSG00000232243,AL139327.2,0.005972389,0.976848902,,Inf,,,,,
ENSG00000237636,ANKRD26P3,-0.052318088,0.839204168,,0.447856244,,,,,
ENSG00000215349,MRPL3P1,,,,,,,,,
ENSG00000236834,LINC00421,-0.051811091,0.821434781,,-1.404400362,,,,,
ENSG00000224976,PARP4P2,-0.068451497,0.739759032,,-2.546059938,,,,,
ENSG00000231184,CCNQP3,,,,,,,,,
ENSG00000229791,AL356259.1,,,,,,,,,
ENSG00000237164,SLC25A15P2,,,,,,,,,
ENSG00000223625,CYCSP32,,,,,,,,,
ENSG00000232894,MRPS31P2,0.010720465,0.958470494,,Inf,,,,,
ENSG00000215572,ESRRAP1,,,,,,,,,
ENSG00000225316,LINC00350,,,,,,,,,
ENSG00000238132,CASC4P1,-0.077317603,0.707216645,,#NAME?,,,,,
ENSG00000226352,PSPC1-AS2,-0.407132613,0.332739767,,-0.608045503,,,,,
ENSG00000275014,RN7SL166P,0.011193434,0.956635377,,Inf,,,,,
ENSG00000233469,ST6GALNAC4P1,-0.015914064,0.967613546,,0.802022996,,,,,
ENSG00000223576,AL355001.1,,,,,,,,,
ENSG00000237672,KRR1P1,,,,,,,,,
ENSG00000236076,LINC01072,,,,,,,,,
ENSG00000121743,GJA3,-0.252758327,0.524187499,,-0.352053448,,,,,
ENSG00000226633,PPIAP28,,,,,,,,,
ENSG00000260131,LINC00556,0.003851631,0.98506727,,Inf,,,,,
ENSG00000279065,AL138688.1,,,,,,,,,
ENSG00000263978,MIR4499,,,,,,,,,
ENSG00000238286,SLC35E1P1,0.034598437,0.866835129,,Inf,,,,,
ENSG00000222726,RNU2-7P,0.003851631,0.98506727,,Inf,,,,,
ENSG00000233524,RANP8,-0.043937723,0.862465566,,-0.426177902,,,,,
ENSG00000275485,AL512652.1,0.132143291,0.630338958,,Inf,,,,,
ENSG00000236704,CNOT4P1,,,,,,,,,
ENSG00000233780,HNRNPA1P30,,,,,,,,,
ENSG00000234363,PPIAP27,,,,,,,,,
ENSG00000213621,RPSAP54,0.259229444,0.491709422,,2.431352976,,,,,
ENSG00000233851,LATS2-AS1,,,,,,,,,
ENSG00000201821,RNU4-9P,,,,,,,,,
ENSG00000180172,RPS12P23,-0.069770199,0.739931128,,-3.16834268,,,,,
ENSG00000225585,IPPKP1,,,,,,,,,
ENSG00000275689,RF02116,,,,,,,,,
ENSG00000252128,RF00086,,,,,,,,,
ENSG00000165480,SKA3,0.231966527,0.580623249,,0.822156463,,,,,
ENSG00000271250,AL158032.1,,,,,,,,,
ENSG00000233405,LINC01046,0.021553971,0.916676207,,Inf,,,,,
ENSG00000235438,ESRRAP2,,,,,,,,,
ENSG00000277077,AL158032.2,0.004719605,0.990525305,,0.325832253,,,,,
ENSG00000224429,LINC00539,-0.481616492,0.246542441,,-1.110690756,,,,,
ENSG00000215571,GRK6P1,-0.6196738,0.113206064,,-0.911491901,,,,,
ENSG00000235076,GAPDHP52,-0.25677564,0.300035563,,-4.478368274,,,,,
ENSG00000222747,RNA5SP25,,,,,,,,,
ENSG00000236953,ZDHHC20-IT1,-0.948040326,0.01422601,,-2.919310005,,,,,
ENSG00000226908,HIST1H2BPS3,0.011193434,0.956635377,,Inf,,,,,
ENSG00000230022,FNTAP2,,,,,,,,,
ENSG00000207518,RNU6-59P,,,,,,,,,
ENSG00000244197,RN7SL766P,,,,,,,,,
ENSG00000226722,LINC00424,,,,,,,,,
ENSG00000276476,AL136962.1,0.317952476,0.389786918,,3.548157384,,,,,
ENSG00000237175,NME1P1,,,,,,,,,
ENSG00000226118,MTND3P1,,,,,,,,,
ENSG00000225777,DDX39AP1,,,,,,,,,
ENSG00000253094,RF00049,,,,,,,,,
ENSG00000237952,RPL7AP73,,,,,,,,,
ENSG00000226507,IPMKP1,,,,,,,,,
ENSG00000231650,RFESDP1,0.010720465,0.958470494,,Inf,,,,,
ENSG00000230535,BASP1P1,,,,,,,,,
ENSG00000262198,AL157931.1,0.413969872,0.32406083,,1.038592228,,,,,
ENSG00000283075,AL157931.2,-0.036744077,0.858293067,,-1.331592519,,,,,
ENSG00000233440,HMGA1P6,,,,,,,,,
ENSG00000207157,RNY3P4,,,,,,,,,
ENSG00000229483,LINC00362,,,,,,,,,
ENSG00000252952,RNU6-58P,,,,,,,,,
ENSG00000235205,TATDN2P3,,,,,,,,,
ENSG00000236803,SDAD1P4,,,,,,,,,
ENSG00000232163,RPLP1P13,,,,,,,,,
ENSG00000229558,SACS-AS1,0.010956923,0.957553071,,Inf,,,,,
ENSG00000227893,LINC00352,,,,,,,,,
ENSG00000232102,MTCO3P2,,,,,,,,,
ENSG00000205861,PCOTH,-0.021384315,0.951872201,,0.228964343,,,,,
ENSG00000205863,C1QTNF9B,0.212095145,0.533911766,,3.146858601,,,,,
ENSG00000196593,ANKRD20A19P,0.302697975,0.421641807,,1.81877439,,,,,
ENSG00000273167,AL359736.1,-0.011199232,0.97156206,,0.355843267,,,,,
ENSG00000228741,AL445985.1,-1.411371304,5.92E-04,,-2.350675062,,,,,
ENSG00000225674,IPO7P2,,,,,,,,,
ENSG00000252695,MIR2276,,,,,,,,,
ENSG00000227213,SPATA13-AS1,,,,,,,,,
ENSG00000240654,C1QTNF9,-0.580493834,0.144332032,,-1.31874902,,,,,
ENSG00000240868,C1QTNF9-AS1,,,,,,,,,
ENSG00000277040,AL359736.2,,,,,,,,,
ENSG00000234627,NUS1P3,,,,,,,,,
ENSG00000261498,LINC00566,,,,,,,,,
ENSG00000233545,CYCSP33,,,,,,,,,
ENSG00000205822,TPTE2P6,-0.036744077,0.858293067,,-1.331592519,,,,,
ENSG00000244615,PSPC1P2,,,,,,,,,
ENSG00000243008,AL359538.1,-0.028642131,0.889407609,,-0.545503503,,,,,
ENSG00000285228,AL359538.2,,,,,,,,,
ENSG00000075673,ATP12A,0.077744608,0.832003689,,0.676345751,,,,,
ENSG00000207474,RNY1P7,,,,,,,,,
ENSG00000225404,RPL26P34,,,,,,,,,
ENSG00000285806,AL391560.1,,,,,,,,,
ENSG00000231417,IRX1P1,,,,,,,,,
ENSG00000226695,ANKRD20A10P,,,,,,,,,
ENSG00000132972,RNF17,-0.424294885,0.196709486,,-2.807822566,,,,,
ENSG00000273628,AL354798.1,,,,,,,,,
ENSG00000251299,SLC25A15P3,,,,,,,,,
ENSG00000232858,RPL34P27,-0.078543904,0.737578803,,-2.304974008,,,,,
ENSG00000269099,LSP1P1,,,,,,,,,
ENSG00000276958,AL590099.1,,,,,,,,,
ENSG00000151846,PABPC3,0.548274719,0.191453658,,1.530479571,,,,,
ENSG00000279695,AL359757.2,,,,,,,,,
ENSG00000238169,LINC01053,0.014348064,0.963932324,,0.77652097,,,,,
ENSG00000279550,AL359757.1,,,,,,,,,
ENSG00000225105,LINC01076,0.04871283,0.885799789,,0.46138329,,,,,
ENSG00000235315,RPL23AP69,-0.17292713,0.403452514,,#NAME?,,,,,
ENSG00000260509,AL590787.1,0.319904466,0.446560724,,0.598184068,,,,,
ENSG00000234152,ELOBP1,,,,,,,,,
ENSG00000199767,RNU6-78P,,,,,,,,,
ENSG00000180803,AL157366.1,,,,,,,,,
ENSG00000242381,RN7SL741P,0.010720465,0.958470494,,Inf,,,,,
ENSG00000223158,RNY1P3,,,,,,,,,
ENSG00000231983,LINC00415,,,,,,,,,
ENSG00000233963,ATP8A2P3,-0.036563089,0.909627262,,0.204797138,,,,,
ENSG00000234706,PRUNEP1,,,,,,,,,
ENSG00000277368,AL138966.2,-0.041216544,0.918654254,,-0.445240836,,,,,
ENSG00000271559,AL138966.1,,,,,,,,,
ENSG00000227882,THAP12P6,,,,,,,,,
ENSG00000278413,RF02271,,,,,,,,,
ENSG00000285929,AL353789.1,-0.073053732,0.750838791,,0.026530888,,,,,
ENSG00000234031,RPS3AP44,,,,,,,,,
ENSG00000237001,WASF3-AS1,,,,,,,,,
ENSG00000285935,AL159978.1,0.826814827,0.049374704,,1.975660679,,,,,
ENSG00000230256,FGFR1OP2P1,,,,,,,,,
ENSG00000283579,AL160035.1,,,,,,,,,
ENSG00000223782,RPS21P8,,,,,,,,,
ENSG00000218198,RPS20P32,,,,,,,,,
ENSG00000278496,AL158062.1,,,,,,,,,
ENSG00000232162,USP12-AS1,,,,,,,,,
ENSG00000230641,USP12-AS2,-0.736639539,0.043590543,,-0.817487788,,,,,
ENSG00000275294,LINC02340,0.509447126,0.217349053,,0.922238237,,,,,
ENSG00000234772,LINC00412,,,,,,,,,
ENSG00000207500,SNORD102,,,,,,,,,
ENSG00000207051,SNORA27,,,,,,,,,
ENSG00000252247,RNU6-70P,,,,,,,,,
ENSG00000229609,LINC01079,,,,,,,,,
ENSG00000201242,RNY1P1,,,,,,,,,
ENSG00000252499,RNU6-63P,,,,,,,,,
ENSG00000273552,AL136439.1,,,,,,,,,
ENSG00000226703,NPM1P4,,,,,,,,,
ENSG00000169840,GSX1,-0.04853848,0.905323694,,0.008930204,,,,,
ENSG00000247381,PLUT,,,,,,,,,
ENSG00000207330,RNU6-73P,,,,,,,,,
ENSG00000139515,PDX1,,,,,,,,,
ENSG00000180389,ATP5F1EP2,0.309119753,0.462352523,,0.68108585,,,,,
ENSG00000260704,LINC00543,-0.036744077,0.858293067,,-1.331592519,,,,,
ENSG00000165556,CDX2,,,,,,,,,
ENSG00000183463,URAD,,,,,,,,,
ENSG00000242360,RN7SL272P,,,,,,,,,
ENSG00000271026,KATNBL1P1,,,,,,,,,
ENSG00000235115,CHCHD2P8,,,,,,,,,
ENSG00000232587,EEF1A1P3,-0.007461182,0.971131638,,0.638238901,,,,,
ENSG00000200840,RNU6-82P,,,,,,,,,
ENSG00000279393,AL139005.1,0.050452442,0.809056983,,Inf,,,,,
ENSG00000235472,EIF4A1P7,,,,,,,,,
ENSG00000273964,RF00019,,,,,,,,,
ENSG00000202237,RNU6-53P,,,,,,,,,
ENSG00000233588,CYP51A1P2,,,,,,,,,
ENSG00000277227,AL359741.1,,,,,,,,,
ENSG00000236339,POM121L13P,,,,,,,,,
ENSG00000236758,MTUS2-AS2,,,,,,,,,
ENSG00000223460,GAPDHP69,,,,,,,,,
ENSG00000270680,AL596092.1,,,,,,,,,
ENSG00000179141,MTUS2-AS1,0.033972088,0.869225693,,Inf,,,,,
ENSG00000278172,RF00017,,,,,,,,,
ENSG00000236258,TIMM8BP1,,,,,,,,,
ENSG00000224329,LINC00297,,,,,,,,,
ENSG00000224405,LINC00572,,,,,,,,,
ENSG00000122043,LINC00544,,,,,,,,,
ENSG00000266505,AL354674.1,,,,,,,,,
ENSG00000224511,LINC00365,-0.081794257,0.691145618,,#NAME?,,,,,
ENSG00000232117,LINC00384,-0.05226518,0.882301875,,-1.800214576,,,,,
ENSG00000232643,LINC00385,,,,,,,,,
ENSG00000279499,AL157770.1,0.543361057,0.190688047,,1.890717882,,,,,
ENSG00000252928,RNU6-64P,,,,,,,,,
ENSG00000215049,PRDX2P1,,,,,,,,,
ENSG00000236463,LINC00427,,,,,,,,,
ENSG00000279149,AL356750.1,0.176413276,0.671141801,,1.033085534,,,,,
ENSG00000285773,AL161893.1,,,,,,,,,
ENSG00000225039,LINC01058,0.034603071,0.866817538,,Inf,,,,,
ENSG00000236444,UBE2L5,0.369845357,0.351636166,,1.771369907,,,,,
ENSG00000285840,AL353648.1,0.460460923,0.225947763,,4.10438015,,,,,
ENSG00000213411,RBM22P2,-0.224060161,0.578867756,,-0.688396501,,,,,
ENSG00000232489,MFAP1P1,0.155502472,0.697098162,,0.804651008,,,,,
ENSG00000224117,PTPN2P2,-0.029532548,0.885977113,,-1.962712018,,,,,
ENSG00000275788,RF00017,,,,,,,,,
ENSG00000237879,LINC00398,0.171039309,0.645458225,,0.317386866,,,,,
ENSG00000224743,TEX26-AS1,0.134793694,0.68512429,,2.551936085,,,,,
ENSG00000236094,LINC00545,0.208202287,0.573571532,,1.716384124,,,,,
ENSG00000102802,MEDAG,0.227004151,0.582064265,,0.643857921,,,,,
ENSG00000238185,AL353680.1,,,,,,,,,
ENSG00000230403,LINC01066,,,,,,,,,
ENSG00000231894,WDR95P,,,,,,,,,
ENSG00000229427,ANKRD26P4,,,,,,,,,
ENSG00000278305,AL161616.2,,,,,,,,,
ENSG00000277319,AL161616.1,,,,,,,,,
ENSG00000133105,RXFP2,-0.014643054,0.943413505,,-0.998682136,,,,,
ENSG00000229715,EEF1DP3,,,,,,,,,
ENSG00000279314,AC002525.1,,,,,,,,,
ENSG00000278732,RF00017,0.010720465,0.958470493,,Inf,,,,,
ENSG00000237637,FRY-AS1,0.571587714,0.170039387,,1.136387177,,,,,
ENSG00000189167,ZAR1L,-0.005149642,0.989347115,,-0.208478445,,,,,
ENSG00000139618,BRCA2,0.477158844,0.249967762,,1.655048946,,,,,
ENSG00000215515,IFIT1P1,,,,,,,,,
ENSG00000212293,RF00190,,,,,,,,,
ENSG00000270008,AL137247.1,,,,,,,,,
ENSG00000229800,ATP8A2P2,,,,,,,,,
ENSG00000207325,RNY1P4,,,,,,,,,
ENSG00000226968,LINC00423,,,,,,,,,
ENSG00000227604,TOMM22P3,,,,,,,,,
ENSG00000230300,STARD13-IT1,,,,,,,,,
ENSG00000236581,STARD13-AS,0.006104036,0.976337274,,Inf,,,,,
ENSG00000227911,LINC02344,,,,,,,,,
ENSG00000285621,AL138999.2,-0.06976158,0.734931341,,-2.687720187,,,,,
ENSG00000277386,AL138999.1,-0.321915588,0.411617282,,-1.149389704,,,,,
ENSG00000230490,AL139383.1,-0.387200836,0.342597477,,-0.697283505,,,,,
ENSG00000234535,AL161719.1,0.082079239,0.757986695,,Inf,,,,,
ENSG00000232986,AL139081.1,,,,,,,,,
ENSG00000252397,RNU5A-4P,,,,,,,,,
ENSG00000280431,AL160394.1,,,,,,,,,
ENSG00000227254,VDAC1P12,,,,,,,,,
ENSG00000199196,RF00402,,,,,,,,,
ENSG00000278477,AL356321.1,,,,,,,,,
ENSG00000271850,LINC02343,,,,,,,,,
ENSG00000225179,LINC00457,0.003855419,0.985052592,,Inf,,,,,
ENSG00000271901,AL161716.1,,,,,,,,,
ENSG00000231910,GAMTP2,,,,,,,,,
ENSG00000273886,RF00017,,,,,,,,,
ENSG00000261728,AL138690.1,0.492905414,0.215908657,,2.663695508,,,,,
ENSG00000232795,SCAND3P1,,,,,,,,,
ENSG00000234835,PHBP13,0.033014396,0.872832527,,Inf,,,,,
ENSG00000180660,MAB21L1,-0.191974918,0.621914746,,-0.243746912,,,,,
ENSG00000236036,LINC00445,,,,,,,,,
ENSG00000250709,CCDC169-SOHLH2,-0.067035855,0.822849197,,-0.290036205,,,,,
