gene,gene_name,BA17_THp_HA_vs_AD.l2fc,BA17_THp_HA_vs_AD.pval,BA17_THp_HA_vs_AD.padj,BA17_THp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000278012,AL031658.2,0.045790882,0.868652567,0.999962927,0.304296072,,,,,
ENSG00000252623,RNA5SP481,,,,,,,,,
ENSG00000226239,AL031658.1,0.281904412,0.363544792,0.999962927,1.094366867,,,,,
ENSG00000212571,RNA5SP482,,,,,,,,,
ENSG00000275576,AL049539.1,-0.011359135,0.958839987,0.999962927,0.196466864,,,,,
ENSG00000224452,RSL24D1P6,0.095253365,0.672121755,0.999962927,2.43298035,,,,,
ENSG00000284125,MIR1825,,,,,,,,,
ENSG00000236772,AL034550.1,,,,,,,,,
ENSG00000277301,AL034550.2,-0.136261244,0.429908973,0.999962927,-3.792802557,,,,,
ENSG00000233293,AL133343.2,0.116101288,0.657278134,0.999962927,0.741197957,,,,,
ENSG00000204393,NOL4L-DT,-0.075458678,0.572867771,0.999962927,#NAME?,,,,,
ENSG00000228156,AL133343.1,0.020516636,0.877638257,0.999962927,Inf,,,,,
ENSG00000198547,C20orf203,0.305485899,0.360020251,0.999962927,0.637708991,,,,,
ENSG00000285382,FO393400.1,0.185374927,0.467408317,0.999962927,2.081823173,,,,,
ENSG00000175730,BAK1P1,0.211280826,0.431676479,0.999962927,1.461686372,,,,,
ENSG00000260536,AL035071.2,,,,,,,,,
ENSG00000215529,EFCAB8,0.031783492,0.811890645,0.999962927,Inf,,,,,
ENSG00000167098,SUN5,,,,,,,,,
ENSG00000078898,BPIFB2,-0.006236679,0.962673673,0.999962927,-1.245126787,,,,,
ENSG00000167104,BPIFB6,,,,,,,,,
ENSG00000214245,PUDPP3,,,,,,,,,
ENSG00000186190,BPIFB3,0.015881134,0.905049289,0.999962927,Inf,,,,,
ENSG00000186191,BPIFB4,0.007345631,0.956130212,0.999962927,0.409279673,,,,,
ENSG00000131050,BPIFA2,,,,,,,,,
ENSG00000237662,SOCS2P1,,,,,,,,,
ENSG00000183566,BPIFA4P,,,,,,,,,
ENSG00000224876,AL121901.1,,,,,,,,,
ENSG00000131059,BPIFA3,,,,,,,,,
ENSG00000198183,BPIFA1,,,,,,,,,
ENSG00000233106,RPL12P3,,,,,,,,,
ENSG00000125999,BPIFB1,,,,,,,,,
ENSG00000233146,BPIFB5P,,,,,,,,,
ENSG00000125997,BPIFB9P,,,,,,,,,
ENSG00000149609,C20orf144,0.12813595,0.691184675,0.999962927,0.500161714,,,,,
ENSG00000182584,ACTL10,-0.267128113,0.405166984,0.999962927,-0.320286437,,,,,
ENSG00000271803,AL121906.1,,,,,,,,,
ENSG00000229188,AL050349.1,,,,,,,,,
ENSG00000230837,RPL31P2,-0.002298286,0.986642458,0.999962927,-2.999257823,,,,,
ENSG00000230753,ZNF341-AS1,0.030192391,0.879227044,0.999962927,0.029888302,,,,,
ENSG00000214200,TPM3P2,,,,,,,,,
ENSG00000228958,PIGPP3,,,,,,,,,
ENSG00000228386,AL031668.1,,,,,,,,,
ENSG00000264616,MIR4755,,,,,,,,,
ENSG00000225246,RPS2P1,,,,,,,,,
ENSG00000101440,ASIP,0.03670779,0.89120897,0.999962927,0.65190259,,,,,
ENSG00000214185,XPOTP1,0.025953373,0.845747575,0.999962927,Inf,,,,,
ENSG00000250917,AL035458.2,-0.0632434,0.806203545,0.999962927,-0.418800424,,,,,
ENSG00000236456,AL035458.1,-0.092412468,0.770468583,0.999962927,-0.176288971,,,,,
ENSG00000272945,AL356299.2,-0.144907828,0.549272209,0.999962927,-1.402888704,,,,,
ENSG00000234087,AL356299.1,,,,,,,,,
ENSG00000201498,RF00019,,,,,,,,,
ENSG00000234933,CDC42P1,,,,,,,,,
ENSG00000236388,ITCH-AS1,,,,,,,,,
ENSG00000231795,ITCH-IT1,0.022498475,0.865952918,0.999962927,Inf,,,,,
ENSG00000207997,MIR644A,,,,,,,,,
ENSG00000181741,FDX1P1,,,,,,,,,
ENSG00000277558,AL109923.1,0.176627059,0.447419284,0.999962927,2.188252668,,,,,
ENSG00000206582,RF00019,,,,,,,,,
ENSG00000231034,AL118520.1,,,,,,,,,
ENSG00000225336,HMGB3P1,0.043875403,0.743027012,0.999962927,Inf,,,,,
ENSG00000207635,MIR499A,,,,,,,,,
ENSG00000283441,MIR499B,-0.001016806,0.994964857,0.999962927,-0.147684983,,,,,
ENSG00000202150,RNU6-407P,0.013561316,0.919179077,0.999962927,1.051436156,,,,,
ENSG00000201151,RF00275,0.014025066,0.951782014,0.999962927,0.043928351,,,,,
ENSG00000278367,AL356652.1,,,,,,,,,
ENSG00000200301,RNA5SP483,,,,,,,,,
ENSG00000229230,MT1P3,-0.193070739,0.429771592,0.999962927,-1.3207586,,,,,
ENSG00000261582,AL121753.1,-0.490189969,0.13850598,0.999962927,-1.292005718,,,,,
ENSG00000235214,FAM83C-AS1,0.129987664,0.671644293,0.999962927,0.330092448,,,,,
ENSG00000125998,FAM83C,0.034793954,0.794492143,0.999962927,Inf,,,,,
ENSG00000204183,GDF5OS,,,,,,,,,
ENSG00000125965,GDF5,-0.135212669,0.685326227,0.999962927,-0.261827857,,,,,
ENSG00000221763,MIR1289-1,,,,,,,,,
ENSG00000230155,FO393401.1,0.281423312,0.361635676,0.999962927,1.597717947,,,,,
ENSG00000242507,FO393401.2,,,,,,,,,
ENSG00000125975,C20orf173,,,,,,,,,
ENSG00000224497,RPL36P4,,,,,,,,,
ENSG00000227401,RPL37P1,,,,,,,,,
ENSG00000272897,AL109827.1,,,,,,,,,
ENSG00000222460,RN7SKP271,,,,,,,,,
ENSG00000252549,RNU6-759P,0.012957025,0.922741727,0.999962927,0.689634037,,,,,
ENSG00000225357,RPF2P1,0.013561316,0.919179077,0.999962927,0.860960501,,,,,
ENSG00000283527,RF00026,,,,,,,,,
ENSG00000234274,COX7BP2,,,,,,,,,
ENSG00000199676,RF00019,,,,,,,,,
ENSG00000219608,HIGD1AP16,0.036226239,0.786294726,0.999962927,Inf,,,,,
ENSG00000201221,RNU4-40P,-0.017348741,0.920143431,0.999962927,0.391517345,,,,,
ENSG00000207053,RNU6-937P,,,,,,,,,
ENSG00000234139,AL035420.1,0.27468035,0.236083694,0.999962927,Inf,,,,,
ENSG00000277235,AL035420.3,-0.415498009,0.145828482,0.999962927,-1.410764861,,,,,
ENSG00000231470,HMGB3P2,,,,,,,,,
ENSG00000237063,AL035420.2,,,,,,,,,
ENSG00000278035,AL121895.2,-0.021494123,0.921730375,0.999962927,-0.513937849,,,,,
ENSG00000232907,DLGAP4-AS1,0.453206273,0.166082528,0.999962927,1.083421982,,,,,
ENSG00000273986,RF00017,,,,,,,,,
ENSG00000259399,TGIF2-RAB5IF,,,,,,,,,
ENSG00000101082,SLA2,-0.524845301,0.11589857,0.999962927,-0.666227784,,,,,
ENSG00000227688,HNRNPA3P2,-0.008933431,0.946567569,0.999962927,-2.017875284,,,,,
ENSG00000202255,RF00019,,,,,,,,,
ENSG00000242509,RN7SL156P,,,,,,,,,
ENSG00000101342,TLDC2,0.065601603,0.771546311,0.999962927,1.195595996,,,,,
ENSG00000231241,RPS3AP3,,,,,,,,,
ENSG00000226144,RPS27AP3,,,,,,,,,
ENSG00000269846,AL136172.1,,,,,,,,,
ENSG00000236159,AL031659.1,0.017377377,0.896175352,0.999962927,Inf,,,,,
ENSG00000118702,GHRH,0.025723057,0.847103796,0.999962927,Inf,,,,,
ENSG00000286240,AL034422.1,0.052898302,0.760166543,0.999962927,1.651940622,,,,,
ENSG00000213979,RPL7AP14,-0.352872347,0.229006846,0.999962927,-1.421819416,,,,,
ENSG00000276603,AL109614.1,-0.384572392,0.248563278,0.999962927,-1.086793272,,,,,
ENSG00000235044,PPIAP3,0.181044295,0.567495853,0.999962927,0.619591548,,,,,
ENSG00000274469,LINC01746,,,,,,,,,
ENSG00000228234,GLRXP1,,,,,,,,,
ENSG00000225759,LINC00489,,,,,,,,,
ENSG00000204117,AL162293.1,,,,,,,,,
ENSG00000199683,RN7SKP185,-0.198331825,0.484949343,0.999962927,-0.478707203,,,,,
ENSG00000264767,RN7SL237P,,,,,,,,,
ENSG00000277550,AL031651.1,,,,,,,,,
ENSG00000285144,AL359555.3,,,,,,,,,
ENSG00000285347,AL359555.4,0.63786039,0.052070633,0.999962927,1.617290864,,,,,
ENSG00000285100,AL359555.2,-0.043790478,0.753535418,0.999962927,-0.885820201,,,,,
ENSG00000206249,AL359555.1,,,,,,,,,
ENSG00000101425,BPI,0.254447918,0.387276872,0.999962927,1.378180995,,,,,
ENSG00000129988,LBP,-0.006716378,0.959821294,0.999962927,-3.175923688,,,,,
ENSG00000275285,AL391095.2,,,,,,,,,
ENSG00000224635,AL391095.1,-0.272577427,0.411749683,0.999962927,-0.777575412,,,,,
ENSG00000275401,AL391095.3,-0.25548338,0.399897003,0.999962927,-0.483619555,,,,,
ENSG00000277034,RF00056,,,,,,,,,
ENSG00000235408,SNORA71B,0.038648978,0.772530288,0.999962927,Inf,,,,,
ENSG00000225091,SNORA71A,0.089251796,0.556441346,0.999962927,Inf,,,,,
ENSG00000201512,SNORA71C,0.049129989,0.728130845,0.999962927,Inf,,,,,
ENSG00000200354,SNORA71D,,,,,,,,,
ENSG00000201811,RF00056,,,,,,,,,
ENSG00000274309,SNORA71E,,,,,,,,,
ENSG00000199266,SNORA60,0.035287434,0.915842585,0.999962927,-0.462947022,,,,,
ENSG00000275453,MIR548O2,,,,,,,,,
ENSG00000231307,RPS3P2,-0.040422194,0.762462263,0.999962927,-2.696348275,,,,,
ENSG00000182035,ADIG,-0.008667025,0.948343942,0.999962927,-0.795250555,,,,,
ENSG00000124143,ARHGAP40,-0.072984291,0.794086816,0.999962927,-0.369290094,,,,,
ENSG00000213959,AL035419.1,,,,,,,,,
ENSG00000277965,RF00017,0.023297143,0.861292782,0.999962927,Inf,,,,,
ENSG00000199691,RN7SKP173,0.018036667,0.927096942,0.999962927,0.9397927,,,,,
ENSG00000240474,RN7SL116P,0.101202573,0.634163764,0.999962927,3.412305603,,,,,
ENSG00000274825,AL023803.2,0.233729013,0.480477026,0.999962927,1.07555196,,,,,
ENSG00000261431,AL023803.1,0.036641487,0.907998667,0.999962927,0.110201227,,,,,
ENSG00000277581,AL023803.3,-0.179562524,0.476729194,0.999962927,-1.03701241,,,,,
ENSG00000223864,NPM1P19,,,,,,,,,
ENSG00000230324,LINC01734,,,,,,,,,
ENSG00000224357,ATG3P1,,,,,,,,,
ENSG00000275337,RN7SL680P,,,,,,,,,
ENSG00000286083,AL132981.1,,,,,,,,,
ENSG00000229976,AL118523.1,0.007345631,0.956130212,0.999962927,0.409279673,,,,,
ENSG00000234878,HSPE1P1,,,,,,,,,
ENSG00000237767,LINC01370,,,,,,,,,
ENSG00000233415,AL133419.1,,,,,,,,,
ENSG00000223410,AL009050.1,,,,,,,,,
ENSG00000229771,AL035665.1,0.188518896,0.441690546,0.999962927,2.688617333,,,,,
ENSG00000238908,RNA5SP484,,,,,,,,,
ENSG00000222612,RNU2-52P,,,,,,,,,
ENSG00000276169,MIR6871,0.026602596,0.841930169,0.999962927,Inf,,,,,
ENSG00000272407,AL022394.1,0.017161624,0.897862427,0.999962927,0.987421053,,,,,
ENSG00000242748,RPL23AP81,0.012575844,0.948567536,0.999962927,0.104171474,,,,,
ENSG00000263989,RN7SL615P,,,,,,,,,
ENSG00000235102,ADI1P1,,,,,,,,,
ENSG00000229398,AL031667.1,,,,,,,,,
ENSG00000235088,AL031667.2,0.036526174,0.839105976,0.999962927,1.106874515,,,,,
ENSG00000273951,AL031667.3,-0.098576417,0.762124134,0.999962927,-0.322364675,,,,,
ENSG00000232493,RPL12P11,,,,,,,,,
ENSG00000252386,RNU6-1018P,,,,,,,,,
ENSG00000212224,RF00568,,,,,,,,,
ENSG00000225458,AL049812.2,-0.03161481,0.812547515,0.999962927,#NAME?,,,,,
ENSG00000223651,AL049812.1,,,,,,,,,
ENSG00000228959,AL049812.3,0.01918065,0.885498921,0.999962927,Inf,,,,,
ENSG00000229892,AL035666.1,,,,,,,,,
ENSG00000229042,AL031656.1,,,,,,,,,
ENSG00000227599,AL031676.1,,,,,,,,,
ENSG00000223190,RN7SKP100,,,,,,,,,
ENSG00000240639,RN7SL666P,,,,,,,,,
ENSG00000226038,PPIAP21,0.24611535,0.437528051,0.999962927,0.813045539,,,,,
ENSG00000252193,RF00426,,,,,,,,,
ENSG00000237555,AL031681.1,,,,,,,,,
ENSG00000201021,RNU6-743P,,,,,,,,,
ENSG00000233711,EIF4EBP2P1,,,,,,,,,
ENSG00000206998,RF00019,,,,,,,,,
ENSG00000201372,RNU6-1251P,,,,,,,,,
ENSG00000234271,Z98752.2,,,,,,,,,
ENSG00000277611,Z98752.3,,,,,,,,,
ENSG00000226143,Z98752.1,0.021127325,0.874052668,0.999962927,Inf,,,,,
ENSG00000282876,Z98752.4,-0.246831582,0.419870718,0.999962927,-0.792800453,,,,,
ENSG00000215467,RPL27AP,0.01045957,0.968575601,0.999962927,-0.06441664,,,,,
ENSG00000101057,MYBL2,0.101997847,0.741951646,0.999962927,0.334421611,,,,,
ENSG00000124196,GTSF1L,0.023109425,0.862385583,0.999962927,Inf,,,,,
ENSG00000206801,RNU6-639P,,,,,,,,,
ENSG00000233277,LINC01728,,,,,,,,,
ENSG00000241229,RN7SL443P,,,,,,,,,
ENSG00000101074,R3HDML,0.021835774,0.869863971,0.999962927,Inf,,,,,
ENSG00000201363,RF00019,,,,,,,,,
ENSG00000226812,AL117382.1,,,,,,,,,
ENSG00000229005,HNF4A-AS1,,,,,,,,,
ENSG00000233376,AL117382.2,,,,,,,,,
ENSG00000266151,MIR3646,,,,,,,,,
ENSG00000168746,LINC01620,-0.125660407,0.57228608,0.999962927,-2.086115911,,,,,
ENSG00000226243,RPL37AP1,-0.317812569,0.277112165,0.999962927,-0.963475561,,,,,
ENSG00000283440,LINC01260,,,,,,,,,
ENSG00000124249,KCNK15,0.660268794,0.048066774,0.999962927,1.571271187,,,,,
ENSG00000276223,AL118522.1,0.170795266,0.582742609,0.999962927,0.383568499,,,,,
ENSG00000277708,PGBD4P2,-0.008562316,0.948779964,0.999962927,-3.563813903,,,,,
ENSG00000286100,AL008725.1,0.011113934,0.962993657,0.999962927,0.029974491,,,,,
ENSG00000227477,STK4-AS1,-0.376221191,0.260083389,0.999962927,-0.978976751,,,,,
ENSG00000252021,RF00019,,,,,,,,,
ENSG00000175121,WFDC5,-0.042830326,0.748284686,0.999962927,#NAME?,,,,,
ENSG00000168703,WFDC12,,,,,,,,,
ENSG00000283142,AL049767.1,,,,,,,,,
ENSG00000124102,PI3,0.343478856,0.180212558,0.999962927,2.756778866,,,,,
ENSG00000124233,SEMG1,0.020180172,0.879600285,0.999962927,Inf,,,,,
ENSG00000124157,SEMG2,0.114651068,0.579810934,0.999962927,2.515538192,,,,,
ENSG00000233352,AL035660.1,,,,,,,,,
ENSG00000243995,AL035660.2,,,,,,,,,
ENSG00000124159,MATN4,-0.178394987,0.591591613,0.999962927,-0.42608945,,,,,
ENSG00000124232,RBPJL,-0.007624676,0.978897736,0.999962927,-0.123339652,,,,,
ENSG00000275894,AL021578.1,-0.128285164,0.694733684,0.999962927,-0.421583824,,,,,
ENSG00000232880,NDUFB4P10,0.454511695,0.084250566,0.999962927,Inf,,,,,
ENSG00000273555,MIR6812,-0.168491463,0.343968423,0.999962927,-3.462017742,,,,,
ENSG00000277022,AL031663.3,-0.484757208,0.063789637,0.999962927,-2.686167474,,,,,
ENSG00000237464,AL031663.2,0.021835774,0.869863971,0.999962927,Inf,,,,,
ENSG00000237068,RPL5P2,,,,,,,,,
ENSG00000101446,SPINT3,,,,,,,,,
ENSG00000243543,WFDC6,,,,,,,,,
ENSG00000249139,EPPIN-WFDC6,,,,,,,,,
ENSG00000232135,AL031663.1,,,,,,,,,
ENSG00000229900,HSPD1P21,,,,,,,,,
ENSG00000101448,EPPIN,,,,,,,,,
ENSG00000158901,WFDC8,,,,,,,,,
ENSG00000201923,RNA5SP485,,,,,,,,,
ENSG00000230860,CCNB1IP1P2,,,,,,,,,
ENSG00000180205,WFDC9,0.01557985,0.906817564,0.999962927,Inf,,,,,
ENSG00000180305,WFDC10A,0.004481333,0.973215659,0.999962927,0.077188671,,,,,
ENSG00000235508,RPS2P7,-0.101972172,0.73613723,0.999962927,-0.715704431,,,,,
ENSG00000180083,WFDC11,0.014439691,0.913954508,0.999962927,1.461373922,,,,,
ENSG00000182931,WFDC10B,-0.049555666,0.805136485,0.999962927,-0.957997462,,,,,
ENSG00000168634,WFDC13,,,,,,,,,
ENSG00000266071,MIR3617,,,,,,,,,
ENSG00000149651,SPINT4,,,,,,,,,
ENSG00000226188,HNRNPA1P3,,,,,,,,,
ENSG00000168630,SPINT5P,,,,,,,,,
ENSG00000221046,RNU6ATAC38P,,,,,,,,,
ENSG00000175063,UBE2C,0.15079513,0.636280098,0.999962927,0.761572453,,,,,
ENSG00000277051,RF00017,0.021932636,0.869305183,0.999962927,Inf,,,,,
ENSG00000149634,SPATA25,-0.009405483,0.977243406,0.999962927,0.020604514,,,,,
ENSG00000271984,AL008726.1,0.038483235,0.773496182,0.999962927,Inf,,,,,
ENSG00000235525,FTLP1,,,,,,,,,
ENSG00000100985,MMP9,0.183190456,0.550158873,0.999962927,0.83423739,,,,,
ENSG00000213820,RPL13P2,,,,,,,,,
ENSG00000229957,AL031687.1,0.038173549,0.775163227,0.999962927,Inf,,,,,
ENSG00000273828,AL133227.1,0.327206831,0.310653843,0.999962927,0.954224976,,,,,
ENSG00000215452,ZNF663P,-0.43346567,0.185932734,0.999962927,-1.102295347,,,,,
ENSG00000283757,AL031686.1,0.154016268,0.644883229,0.999962927,0.225550918,,,,,
ENSG00000225849,MKRN7P,-0.480089735,0.149898232,0.999962927,-1.130844538,,,,,
ENSG00000184617,ZNF840P,,,,,,,,,
ENSG00000149635,OCSTAMP,0.006620233,0.960503955,0.999962927,-0.017875284,,,,,
ENSG00000271784,AL031055.1,0.323659913,0.316774338,0.999962927,0.972405458,,,,,
ENSG00000222874,RN7SKP33,,,,,,,,,
ENSG00000235922,AL354766.1,,,,,,,,,
ENSG00000236028,AL354766.2,-0.042830326,0.748284686,0.999962927,#NAME?,,,,,
ENSG00000226769,GAPDHP54,-0.008317287,0.950219771,0.999962927,-1.679673047,,,,,
ENSG00000239783,AL121776.1,,,,,,,,,
ENSG00000215450,AL022342.1,,,,,,,,,
ENSG00000264901,MIR3616,,,,,,,,,
ENSG00000267882,AL031666.2,0.046290772,0.832292689,0.999962927,-0.025810654,,,,,
ENSG00000273451,AL031666.3,0.098072685,0.668276324,0.999962927,0.941719887,,,,,
ENSG00000224565,LINC01754,0.049217331,0.723452366,0.999962927,2.548537265,,,,,
ENSG00000234075,RPL35AP,,,,,,,,,
ENSG00000202186,RNU6-497P,,,,,,,,,
ENSG00000201742,RNU6-563P,,,,,,,,,
ENSG00000229853,AL034418.1,,,,,,,,,
ENSG00000255438,AL354813.1,0.01557985,0.906817564,0.999962927,Inf,,,,,
ENSG00000238950,RNU7-173P,,,,,,,,,
ENSG00000215448,SRMP1,,,,,,,,,
ENSG00000251770,RNA5SP486,,,,,,,,,
ENSG00000238785,RNU7-92P,,,,,,,,,
ENSG00000234967,AL357558.2,,,,,,,,,
ENSG00000228503,AL357558.1,,,,,,,,,
ENSG00000237423,LINC01522,,,,,,,,,
ENSG00000229522,LINC01523,,,,,,,,,
ENSG00000276923,AL139351.1,0.401590909,0.187537918,0.999962927,1.44622643,,,,,
ENSG00000286063,AL121888.1,-0.026019952,0.845993924,0.999962927,-1.450194366,,,,,
ENSG00000235621,LINC00494,0.019622992,0.882887402,0.999962927,Inf,,,,,
ENSG00000236874,AL137078.1,,,,,,,,,
ENSG00000274261,AL137078.2,,,,,,,,,
ENSG00000281365,AL049541.1,,,,,,,,,
ENSG00000281460,AL049541.2,,,,,,,,,
ENSG00000238452,RNU7-144P,,,,,,,,,
ENSG00000230758,SNAP23P1,,,,,,,,,
ENSG00000227431,CSE1L-AS1,0.028717709,0.862008706,0.999962927,3.459813244,,,,,
ENSG00000226284,ARPC3P1,-0.304600815,0.241271689,0.999962927,-1.751427457,,,,,
ENSG00000277830,RF02215,,,,,,,,,
ENSG00000209042,SNORD12C,-0.024828752,0.852659603,0.999962927,-1.77001341,,,,,
ENSG00000274760,RF02216,,,,,,,,,
ENSG00000222365,SNORD12B,-0.048813898,0.749262292,0.999962927,-2.24378577,,,,,
ENSG00000277967,RF02217,,,,,,,,,
ENSG00000212304,SNORD12,,,,,,,,,
ENSG00000276031,RN7SL197P,,,,,,,,,
ENSG00000231878,SNRPFP1,,,,,,,,,
ENSG00000252540,RNU6-919P,,,,,,,,,
ENSG00000237788,AL162615.1,-0.118562394,0.55952795,0.999962927,-2.53620629,,,,,
ENSG00000199490,RF00019,,,,,,,,,
ENSG00000269103,RF00017,,,,,,,,,
ENSG00000229222,KRT18P4,-0.295067063,0.377350118,0.999962927,-0.626105418,,,,,
ENSG00000206710,RNU6-147P,,,,,,,,,
ENSG00000231265,TRERNA1,,,,,,,,,
ENSG00000124208,TMEM189-UBE2V1,0.012048066,0.928142879,0.999962927,0.662151172,,,,,
ENSG00000237595,LINC01275,0.07139225,0.805926011,0.999962927,0.031040288,,,,,
ENSG00000234698,AL161937.1,0.038673511,0.77237953,0.999962927,Inf,,,,,
ENSG00000224397,SMIM25,0.132376883,0.684754814,0.999962927,0.343888757,,,,,
ENSG00000233077,LINC01271,,,,,,,,,
ENSG00000244376,RN7SL636P,,,,,,,,,
ENSG00000231715,COX6CP2,,,,,,,,,
ENSG00000239742,RN7SL672P,,,,,,,,,
ENSG00000201501,RF00019,,,,,,,,,
ENSG00000232043,AL133230.1,,,,,,,,,
ENSG00000208018,MIR645,,,,,,,,,
ENSG00000221091,MIR1302-5,,,,,,,,,
ENSG00000231302,RPL36P2,,,,,,,,,
ENSG00000234693,AL353653.1,,,,,,,,,
ENSG00000230043,TMSB4XP6,0.217963039,0.506598976,0.999962927,0.653472522,,,,,
ENSG00000228663,PSMD10P1,0.306899765,0.274293333,0.999962927,1.877845517,,,,,
ENSG00000232358,AL050404.1,0.019370652,0.884395449,0.999962927,Inf,,,,,
ENSG00000279835,AL121785.1,,,,,,,,,
ENSG00000228820,RPSAP1,,,,,,,,,
ENSG00000266761,MIR3194,,,,,,,,,
ENSG00000215444,AL138807.1,,,,,,,,,
ENSG00000101115,SALL4,-0.066493023,0.834506281,0.999962927,0.024155191,,,,,
ENSG00000227964,LINC01429,0.023398704,0.860666817,0.999962927,Inf,,,,,
ENSG00000252467,RNU6-347P,,,,,,,,,
ENSG00000252654,RNU7-6P,,,,,,,,,
ENSG00000233347,ERP29P1,0.058475397,0.706995876,0.999962927,Inf,,,,,
ENSG00000234948,LINC01524,0.02039847,0.878324087,0.999962927,Inf,,,,,
ENSG00000225785,AL109610.1,,,,,,,,,
ENSG00000275958,RF02271,,,,,,,,,
ENSG00000232465,AL049765.1,,,,,,,,,
ENSG00000234821,MRPS33P4,,,,,,,,,
ENSG00000232294,AL031674.1,,,,,,,,,
ENSG00000286250,AL161945.1,,,,,,,,,
ENSG00000232286,AL121902.1,,,,,,,,,
ENSG00000230636,RPL36P1,,,,,,,,,
ENSG00000199218,RN7SKP184,,,,,,,,,
ENSG00000223492,AL391097.1,,,,,,,,,
ENSG00000227705,AL391097.2,,,,,,,,,
ENSG00000271774,AL109930.1,,,,,,,,,
ENSG00000231703,AL354993.1,,,,,,,,,
ENSG00000224530,PPIAP10,,,,,,,,,
ENSG00000259723,AL354993.2,,,,,,,,,
ENSG00000206959,RF00019,,,,,,,,,
ENSG00000197670,AL157838.1,,,,,,,,,
ENSG00000235415,AC005808.1,,,,,,,,,
ENSG00000238468,RNU7-14P,,,,,,,,,
ENSG00000225563,AC006076.1,,,,,,,,,
ENSG00000241721,SUMO1P1,0.015881134,0.905049289,0.999962927,Inf,,,,,
ENSG00000265595,MIR4756,,,,,,,,,
ENSG00000019186,CYP24A1,0.380651529,0.179637893,0.999962927,2.948740001,,,,,
ENSG00000286229,AL133335.1,,,,,,,,,
ENSG00000252089,RNU4ATAC7P,,,,,,,,,
ENSG00000185834,RPL12P4,0.174118777,0.547387096,0.999962927,0.970800561,,,,,
ENSG00000235166,LINC01440,,,,,,,,,
ENSG00000224008,LINC01441,,,,,,,,,
ENSG00000275923,AL160413.1,,,,,,,,,
ENSG00000286006,AL109828.1,,,,,,,,,
ENSG00000222118,RNA5SP487,,,,,,,,,
ENSG00000124089,MC3R,0.022498475,0.865952918,0.999962927,Inf,,,,,
ENSG00000235594,AL139824.2,,,,,,,,,
ENSG00000230843,AL139824.1,,,,,,,,,
ENSG00000228601,RPL39P,,,,,,,,,
ENSG00000124091,GCNT7,,,,,,,,,
ENSG00000124103,FAM209A,-0.09986763,0.720681219,0.999962927,-1.024678016,,,,,
ENSG00000280387,AL109806.1,0.059841043,0.750932424,0.999962927,1.530419284,,,,,
ENSG00000213714,FAM209B,-0.004637854,0.988426461,0.999962927,-0.205504614,,,,,
ENSG00000225657,LINC01716,,,,,,,,,
ENSG00000214541,RPS4XP3,,,,,,,,,
ENSG00000252091,RNU6-1146P,,,,,,,,,
ENSG00000241821,RN7SL170P,,,,,,,,,
ENSG00000237000,PTMAP6,,,,,,,,,
ENSG00000231604,AL133232.1,,,,,,,,,
ENSG00000207158,RNU6-929P,,,,,,,,,
ENSG00000231078,AL157414.2,,,,,,,,,
ENSG00000203266,AL157414.1,,,,,,,,,
ENSG00000280220,AL157414.3,,,,,,,,,
ENSG00000235032,BMP7-AS1,,,,,,,,,
ENSG00000252064,RF00019,,,,,,,,,
ENSG00000266666,MIR4325,,,,,,,,,
ENSG00000231005,RPL39P39,,,,,,,,,
ENSG00000054796,SPO11,,,,,,,,,
ENSG00000228995,MTND1P9,,,,,,,,,
ENSG00000256222,MTRNR2L3,0.241632836,0.412628537,0.999962927,1.153791258,,,,,
ENSG00000218018,AL109955.1,0.217703644,0.442032779,0.999962927,0.892751548,,,,,
ENSG00000286052,AL109955.2,,,,,,,,,
ENSG00000124097,HMGB1P1,-0.410591985,0.172264761,0.999962927,-1.035911996,,,,,
ENSG00000124092,CTCFL,,,,,,,,,
ENSG00000124253,PCK1,-0.018408524,0.955068645,0.999962927,-0.236371446,,,,,
ENSG00000227297,AL035541.1,,,,,,,,,
ENSG00000124256,ZBP1,0.051555385,0.873864683,0.999962927,0.176675805,,,,,
ENSG00000278709,NKILA,0.443132599,0.164546953,0.999962927,0.710108126,,,,,
ENSG00000263453,AL162291.1,,,,,,,,,
ENSG00000203971,AL354984.1,,,,,,,,,
ENSG00000275852,LINC01742,,,,,,,,,
ENSG00000225708,AL354984.2,,,,,,,,,
ENSG00000270411,AL354984.3,,,,,,,,,
ENSG00000124237,C20orf85,-0.1021026,0.447478579,0.999962927,#NAME?,,,,,
ENSG00000124227,ANKRD60,,,,,,,,,
ENSG00000198768,APCDD1L,0.022498475,0.865952918,0.999962927,Inf,,,,,
ENSG00000231290,APCDD1L-DT,0.071239784,0.748447541,0.999962927,0.817700681,,,,,
ENSG00000254620,AL050327.1,,,,,,,,,
ENSG00000268941,LINC01711,0.366986174,0.200808313,0.999962927,3.05623919,,,,,
ENSG00000254419,AL139349.1,-0.077371071,0.762575704,0.999962927,-0.187441686,,,,,
ENSG00000237121,PIEZO1P2,,,,,,,,,
ENSG00000270279,AL132655.3,,,,,,,,,
ENSG00000268649,AL132655.2,0.08043143,0.781340686,0.999962927,0.530603945,,,,,
ENSG00000284040,MIR296,,,,,,,,,
ENSG00000216031,MIR298,-0.056597972,0.671920991,0.999962927,#NAME?,,,,,
