gene,gene_name,BA20_THp_HA_vs_AD.l2fc,BA20_THp_HA_vs_AD.pval,BA20_THp_HA_vs_AD.padj,BA20_THp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000255353,AP003057.1,,,,,,,,,
ENSG00000225215,SMARCE1P1,-0.144454615,0.657488238,,-0.824703245,,,,,
ENSG00000270969,AP001823.1,,,,,,,,,
ENSG00000255483,AP000889.2,,,,,,,,,
ENSG00000254758,AP000889.1,,,,,,,,,
ENSG00000254702,AP002353.1,,,,,,,,,
ENSG00000240652,AP001024.1,0.018421294,0.927874736,,Inf,,,,,
ENSG00000200855,RF00019,,,,,,,,,
ENSG00000255467,AP002433.1,-0.030635476,0.880273834,,0.750391546,,,,,
ENSG00000285696,AP002433.2,-0.163169648,0.685471389,,-0.183567684,,,,,
ENSG00000206967,RF00019,,,,,,,,,
ENSG00000240698,RPS2P39,,,,,,,,,
ENSG00000254730,AP002453.1,,,,,,,,,
ENSG00000255379,CYCSP29,,,,,,,,,
ENSG00000203334,AP003027.1,,,,,,,,,
ENSG00000255528,AP003123.1,,,,,,,,,
ENSG00000201243,RNU6-654P,,,,,,,,,
ENSG00000200613,RNA5SP349,,,,,,,,,
ENSG00000264997,RF00157,,,,,,,,,
ENSG00000255028,AP003049.2,-0.073101737,0.71938837,,-2.735903447,,,,,
ENSG00000254890,AP003049.1,,,,,,,,,
ENSG00000254482,AP003102.1,,,,,,,,,
ENSG00000254659,AP002444.1,0.023095122,0.909653636,,Inf,,,,,
ENSG00000254798,TFAMP2,,,,,,,,,
ENSG00000224776,RPSAP50,-0.043885234,0.82903067,,-2.536497396,,,,,
ENSG00000270423,AP001981.1,,,,,,,,,
ENSG00000255210,AP001889.1,,,,,,,,,
ENSG00000254416,AP000924.1,,,,,,,,,
ENSG00000233497,HNRNPA1P60,,,,,,,,,
ENSG00000255149,AP002963.1,,,,,,,,,
ENSG00000200168,RNA5SP350,,,,,,,,,
ENSG00000271390,AP003973.2,-0.768538768,0.026429256,,-3.779823051,,,,,
ENSG00000271584,LINC02550,-0.990498899,0.013272884,,-3.063101307,,,,,
ENSG00000239354,RPS17P15,,,,,,,,,
ENSG00000270202,AP003973.1,,,,,,,,,
ENSG00000150750,C11orf53,,,,,,,,,
ENSG00000264032,MIR4491,,,,,,,,,
ENSG00000253099,RNU2-60P,,,,,,,,,
ENSG00000255428,AP002008.3,,,,,,,,,
ENSG00000255093,AP002008.2,0.136806967,0.574528151,,Inf,,,,,
ENSG00000137707,BTG4,-8.76E-04,0.9974331,,-0.887448438,,,,,
ENSG00000286028,AP002008.4,2.13E-04,0.999488613,,0.4887488,,,,,
ENSG00000207811,MIR34B,,,,,,,,,
ENSG00000207562,MIR34C,,,,,,,,,
ENSG00000254980,AP002008.1,0.086497319,0.770608145,,1.318177081,,,,,
ENSG00000183644,C11orf88,0.289635433,0.457842463,,0.570619402,,,,,
ENSG00000235286,AP000925.1,,,,,,,,,
ENSG00000223324,RN7SKP273,-0.026796324,0.895229747,,-1.325497393,,,,,
ENSG00000254990,AP001781.1,-0.031028504,0.93659289,,0.071780787,,,,,
ENSG00000258529,AP001781.2,,,,,,,,,
ENSG00000254450,ALG9-IT1,,,,,,,,,
ENSG00000254949,GNG5P3,,,,,,,,,
ENSG00000176343,RPL37AP8,,,,,,,,,
ENSG00000254445,HSPB2-C11orf52,-0.143327187,0.631279936,,-2.101369828,,,,,
ENSG00000149300,C11orf52,,,,,,,,,
ENSG00000238965,RNA5SP351,,,,,,,,,
ENSG00000255286,AP000907.1,,,,,,,,,
ENSG00000255334,AP000907.2,-0.047073193,0.816815462,,-1.459717627,,,,,
ENSG00000230911,PPIHP1,0.023881689,0.941470614,,1.401229912,,,,,
ENSG00000238444,RNU6-893P,0.002135016,0.991618052,,Inf,,,,,
ENSG00000271025,AP000907.3,-0.089268501,0.660466097,,#NAME?,,,,,
ENSG00000255292,AP002884.3,0.013506762,0.947027751,,Inf,,,,,
ENSG00000254638,AP002884.2,,,,,,,,,
ENSG00000150783,TEX12,0.136503361,0.650948852,,2.555989771,,,,,
ENSG00000214264,KCTD9P4,-0.029195152,0.885899533,,-2.546332899,,,,,
ENSG00000255231,MRPS36P4,-0.075314125,0.711157767,,-2.47688739,,,,,
ENSG00000243930,RPS12P21,,,,,,,,,
ENSG00000243250,RPS6P16,,,,,,,,,
ENSG00000188771,PLET1,,,,,,,,,
ENSG00000268472,AP002884.4,-0.043885234,0.82903067,,-0.591343652,,,,,
ENSG00000213234,ST13P10,,,,,,,,,
ENSG00000206772,RNU6-44P,,,,,,,,,
ENSG00000254968,AP003063.1,-0.229615855,0.58275892,,-0.350964776,,,,,
ENSG00000213233,RPL23AP62,,,,,,,,,
ENSG00000255484,AP003063.2,0.140395227,0.611274353,,Inf,,,,,
ENSG00000212397,RF00477,,,,,,,,,
ENSG00000285769,AP003100.2,-1.128600252,0.005481752,,-1.585212234,,,,,
ENSG00000254626,AP003100.1,,,,,,,,,
ENSG00000238998,RNU7-187P,,,,,,,,,
ENSG00000227487,NCAM1-AS1,0.073417985,0.833253615,,0.645661819,,,,,
ENSG00000270179,AP002840.2,-0.756372426,0.022507085,,-0.941044042,,,,,
ENSG00000170209,ANKK1,-0.02433361,0.949560583,,0.028219852,,,,,
ENSG00000256757,AP002840.1,0.017731812,0.930545501,,Inf,,,,,
ENSG00000265140,MIR4301,,,,,,,,,
ENSG00000256091,MTRF1LP1,,,,,,,,,
ENSG00000243353,RPS29P19,,,,,,,,,
ENSG00000257070,AP003170.5,,,,,,,,,
ENSG00000256603,AP003170.4,0.001922605,0.992451917,,Inf,,,,,
ENSG00000228607,CLDN25,,,,,,,,,
ENSG00000256167,ATF4P4,-0.024384678,0.950058318,,0.506169318,,,,,
ENSG00000255870,AP003170.2,,,,,,,,,
ENSG00000257101,LRRC37A13P,,,,,,,,,
ENSG00000256452,AP003170.3,,,,,,,,,
ENSG00000255710,AP003170.1,0.107594628,0.715976655,,2.298595745,,,,,
ENSG00000201687,RNU6-1107P,,,,,,,,,
ENSG00000256947,AP002518.2,,,,,,,,,
ENSG00000256195,AP002518.1,,,,,,,,,
ENSG00000255663,AP002373.1,-0.0914911,0.763713206,,-0.162491905,,,,,
ENSG00000256533,AP002373.2,-0.132154865,0.730624715,,-0.376317753,,,,,
ENSG00000255982,NXPE2P1,,,,,,,,,
ENSG00000270204,AC020549.2,,,,,,,,,
ENSG00000095110,NXPE1,,,,,,,,,
ENSG00000238724,RF01210,,,,,,,,,
ENSG00000137634,NXPE4,,,,,,,,,
ENSG00000256674,AC020549.1,-0.159816244,0.63278533,,-1.856897507,,,,,
ENSG00000204361,NXPE2,-0.207836124,0.61068864,,-1.020027012,,,,,
ENSG00000252870,RF01293,,,,,,,,,
ENSG00000256972,AP000462.3,,,,,,,,,
ENSG00000255580,AP000462.1,,,,,,,,,
ENSG00000256315,AP000462.2,,,,,,,,,
ENSG00000256281,AP003174.2,,,,,,,,,
ENSG00000257087,AP003174.3,,,,,,,,,
ENSG00000255903,RPL12P46,,,,,,,,,
ENSG00000255689,AP003174.1,,,,,,,,,
ENSG00000239153,RF01210,,,,,,,,,
ENSG00000255599,AP000997.1,,,,,,,,,
ENSG00000260254,AP000997.2,-0.022374386,0.928804261,,-0.03263915,,,,,
ENSG00000279771,AP000997.3,-0.254497779,0.441202665,,-1.441993731,,,,,
ENSG00000256717,AP002991.1,0.028680792,0.915048649,,0.46699639,,,,,
ENSG00000279818,AP002991.2,,,,,,,,,
ENSG00000257067,AP000797.3,-0.146123412,0.687782497,,-0.747826389,,,,,
ENSG00000244259,AP000797.2,,,,,,,,,
ENSG00000239600,AP000797.1,,,,,,,,,
ENSG00000236437,LINC02151,0.033790105,0.890573481,,1.813422101,,,,,
ENSG00000278945,AP000770.2,,,,,,,,,
ENSG00000237937,AP000770.1,,,,,,,,,
ENSG00000226645,AP006216.1,0.084733661,0.770925732,,Inf,,,,,
ENSG00000110243,APOA5,-0.025184994,0.9074985,,-2.156817834,,,,,
ENSG00000236267,AP006216.2,,,,,,,,,
ENSG00000285513,AP006216.3,,,,,,,,,
ENSG00000110244,APOA4,,,,,,,,,
ENSG00000110245,APOC3,-0.268739769,0.245265551,,#NAME?,,,,,
ENSG00000235910,APOA1-AS,0.001740482,0.993166918,,Inf,,,,,
ENSG00000200537,RNY4P6,,,,,,,,,
ENSG00000234268,AP000936.3,0.620315139,0.12079015,,3.936903082,,,,,
ENSG00000224077,AP000936.1,0.001740482,0.993166918,,Inf,,,,,
ENSG00000225236,AP000936.2,,,,,,,,,
ENSG00000254851,AP005018.2,-0.341221459,0.332421181,,-1.954635771,,,,,
ENSG00000254678,AP005018.1,,,,,,,,,
ENSG00000280143,AP000892.3,0.595789889,0.132281417,,0.710789413,,,,,
ENSG00000252992,RF00564,,,,,,,,,
ENSG00000276505,AP000892.2,-0.58898145,0.133155042,,-0.836251479,,,,,
ENSG00000250699,AP000892.1,,,,,,,,,
ENSG00000271412,PRR13P3,,,,,,,,,
ENSG00000279586,AP000711.1,-0.064415397,0.82131398,,-0.806828386,,,,,
ENSG00000270403,AP001554.1,-0.062251346,0.819314274,,1.427969812,,,,,
ENSG00000137731,FXYD2,0.840062616,0.038505349,,1.370164794,,,,,
ENSG00000254844,AP000757.2,,,,,,,,,
ENSG00000255245,FXYD6-FXYD2,0.067290437,0.81396785,,1.949881544,,,,,
ENSG00000254528,AP000757.1,0.067414875,0.871704618,,0.262031368,,,,,
ENSG00000137747,TMPRSS13,0.432389292,0.271884557,,1.738871308,,,,,
ENSG00000255274,SMIM35,0.279684245,0.487904974,,1.385649108,,,,,
ENSG00000272075,RN7SL828P,,,,,,,,,
ENSG00000137648,TMPRSS4,0.036077303,0.860038487,,2.146104856,,,,,
ENSG00000160593,JAML,-0.446523013,0.271460704,,-0.696912092,,,,,
ENSG00000255163,HSPE1P18,,,,,,,,,
ENSG00000149573,MPZL2,0.181224058,0.651045073,0.807620233,0.121136597,,,,,
ENSG00000280032,AP002800.1,0.010221322,0.959897546,,Inf,,,,,
ENSG00000198851,CD3E,-0.125868597,0.763290609,,-0.248269803,,,,,
ENSG00000254992,AP001582.1,,,,,,,,,
ENSG00000167286,CD3D,-0.059894105,0.876388067,,-0.10850444,,,,,
ENSG00000160654,CD3G,0.105068201,0.761976653,,0.640548595,,,,,
ENSG00000254873,AP001267.1,-0.087995858,0.832991632,,-0.042747861,,,,,
ENSG00000285827,AP001267.5,-0.169345913,0.641405362,,-0.04294514,,,,,
ENSG00000269944,AP001267.4,-0.03747343,0.922742507,,0.684444778,,,,,
ENSG00000255384,AP001267.2,0.131033213,0.661568803,,3.302994385,,,,,
ENSG00000172425,TTC36,-0.55747014,0.174555943,,-2.043570678,,,,,
ENSG00000243431,RPL5P30,0.074489618,0.85810178,,-0.368318091,,,,,
ENSG00000207185,RNU6-1157P,0.01333756,0.955175024,,1.3911895,,,,,
ENSG00000255176,AP000941.1,0.417339155,0.315495585,,0.541993838,,,,,
ENSG00000284246,MIR6716,,,,,,,,,
ENSG00000118094,TREH,-0.872444187,0.03447709,,-2.04531615,,,,,
ENSG00000255239,TREHP1,0.243788617,0.503623539,,2.079173164,,,,,
ENSG00000255422,AP002954.1,-0.559417636,0.180198984,,-1.097940059,,,,,
ENSG00000207462,RNU6-376P,,,,,,,,,
ENSG00000254478,AP004609.2,0.002135016,0.991618052,,Inf,,,,,
ENSG00000254621,SETP16,,,,,,,,,
ENSG00000201535,RF00019,,,,,,,,,
ENSG00000160683,CXCR5,0.007693356,0.979741915,,0.860089001,,,,,
ENSG00000245869,AP004609.1,0.002864323,0.991326071,,0.67531035,,,,,
ENSG00000264211,MIR4492,,,,,,,,,
ENSG00000239726,RN7SL688P,,,,,,,,,
ENSG00000222529,RF00019,,,,,,,,,
ENSG00000176302,FOXR1,0.050129754,0.809168403,,Inf,,,,,
ENSG00000280502,RF00017,,,,,,,,,
ENSG00000283691,RF00019,,,,,,,,,
ENSG00000240970,RPL23AP64,,,,,,,,,
ENSG00000254428,AP003392.1,,,,,,,,,
ENSG00000254909,AP003392.2,,,,,,,,,
ENSG00000283704,AP003392.13,,,,,,,,,
ENSG00000255114,AP003392.3,-0.263461089,0.432956436,,-1.519896465,,,,,
ENSG00000271751,AP003392.5,-0.143812791,0.730787054,,-0.364594103,,,,,
ENSG00000272186,AP003392.6,0.367434332,0.353161852,,0.265717607,,,,,
ENSG00000172367,PDZD3,0.461372971,0.227479052,,2.557327438,,,,,
ENSG00000222249,RNU6-262P,,,,,,,,,
ENSG00000284148,MIR6756,,,,,,,,,
ENSG00000252119,RF01225,,,,,,,,,
ENSG00000245385,AP003396.1,-0.073348548,0.823816862,,0.610890149,,,,,
ENSG00000235718,MFRP,-0.191414318,0.57909377,,-0.649008764,,,,,
ENSG00000223953,C1QTNF5,-0.1621138,0.694019038,,0.163668508,,,,,
ENSG00000254740,AP003396.3,-0.247022861,0.527306273,,-0.782326356,,,,,
ENSG00000254590,AP003396.2,-0.089480685,0.659708637,,#NAME?,,,,,
ENSG00000254892,AP003396.4,,,,,,,,,
ENSG00000255377,DUXAP5,,,,,,,,,
ENSG00000230716,KRT8P7,-0.052903077,0.881151001,,0.519414736,,,,,
ENSG00000199217,RNU6-1123P,0.068116607,0.843541958,,-0.294856046,,,,,
ENSG00000255247,AP003390.2,,,,,,,,,
ENSG00000254406,AP001994.1,,,,,,,,,
ENSG00000254863,AP001360.1,0.13182732,0.747854155,,0.033925945,,,,,
ENSG00000255216,AP001360.2,-0.840756681,0.025322347,,-1.050144252,,,,,
ENSG00000176984,AP000679.1,-0.013384218,0.971744049,,-0.046734015,,,,,
ENSG00000137709,POU2F3,0.058502084,0.805444284,,Inf,,,,,
ENSG00000259541,AP001150.1,,,,,,,,,
ENSG00000274303,RF00100,0.018421294,0.927874736,,Inf,,,,,
ENSG00000255006,ELOCP22,,,,,,,,,
ENSG00000250493,AP004147.1,,,,,,,,,
ENSG00000254735,HMGB1P42,-0.638098437,0.06725993,,-4.770483866,,,,,
ENSG00000285509,AP000646.1,0.766082757,0.066295908,,2.077833091,,,,,
ENSG00000254515,AP001124.1,,,,,,,,,
ENSG00000244400,RPS4XP12,,,,,,,,,
ENSG00000232460,BMPR1AP2,-0.045867535,0.843947946,,-0.279680538,,,,,
ENSG00000271022,AP002365.1,,,,,,,,,
ENSG00000246790,AP000977.1,-0.047073193,0.816815462,,-1.47688739,,,,,
ENSG00000286044,AP001977.1,0.508971747,0.20986813,,0.89795531,,,,,
ENSG00000286023,AP001924.1,,,,,,,,,
ENSG00000252556,RNU6-256P,,,,,,,,,
ENSG00000207971,MIR125B1,,,,,,,,,
ENSG00000259571,BLID,,,,,,,,,
ENSG00000198975,MIRLET7A2,,,,,,,,,
ENSG00000207994,MIR100,,,,,,,,,
ENSG00000255015,AP000755.1,-0.043885234,0.82903067,,-1.102924892,,,,,
ENSG00000255219,AP000755.2,0.243010194,0.536620765,,1.148966991,,,,,
ENSG00000252776,RNU4ATAC10P,,,,,,,,,
ENSG00000253035,RNU4ATAC5P,,,,,,,,,
ENSG00000223265,RNU6-592P,,,,,,,,,
ENSG00000254572,GLULP3,,,,,,,,,
ENSG00000254935,AP002469.1,,,,,,,,,
ENSG00000239079,RF01210,,,,,,,,,
ENSG00000285909,AP002762.1,0.172966585,0.599831517,,2.826227215,,,,,
ENSG00000109943,CRTAM,-0.086947462,0.834814944,,-0.444506902,,,,,
ENSG00000199709,RNU4-23P,-0.031026508,0.878727769,,-0.023105026,,,,,
ENSG00000254944,ATP5PBP5,-0.27062927,0.517004826,,-0.549313354,,,,,
ENSG00000188909,BSX,,,,,,,,,
ENSG00000213184,AP003040.1,,,,,,,,,
ENSG00000243669,RPL34P23,,,,,,,,,
ENSG00000244641,RPS26P43,,,,,,,,,
ENSG00000233541,RPL31P47,,,,,,,,,
ENSG00000200879,SNORD14E,0.986147703,0.018223201,,2.000698309,,,,,
ENSG00000207118,SNORD14D,,,,,,,,,
ENSG00000202252,SNORD14C,,,,,,,,,
ENSG00000255342,AP000926.1,,,,,,,,,
ENSG00000254710,AP001970.1,0.00652542,0.974388357,,Inf,,,,,
ENSG00000200496,RF00096,,,,,,,,,
ENSG00000254823,AP001782.1,,,,,,,,,
ENSG00000254407,PHBP17,,,,,,,,,
ENSG00000265357,MIR4493,,,,,,,,,
ENSG00000254449,SF3A3P2,,,,,,,,,
ENSG00000254467,AP002765.1,0.035843837,0.860477964,,Inf,,,,,
ENSG00000221931,OR6X1,,,,,,,,,
ENSG00000200197,RNU1-21P,,,,,,,,,
ENSG00000196099,OR6M1,,,,,,,,,
ENSG00000254613,OR6M2P,,,,,,,,,
ENSG00000254430,OR6M3P,,,,,,,,,
ENSG00000204300,TMEM225,,,,,,,,,
ENSG00000181518,OR8D4,-0.050225444,0.805298746,,-0.894769002,,,,,
ENSG00000171014,OR4D5,,,,,,,,,
ENSG00000181499,OR6T1,,,,,,,,,
ENSG00000196248,OR10S1,,,,,,,,,
ENSG00000198674,OR10G6,,,,,,,,,
ENSG00000226461,OR10G5P,,,,,,,,,
ENSG00000254737,OR10G4,,,,,,,,,
ENSG00000236981,OR10G9,,,,,,,,,
ENSG00000234560,OR10G8,,,,,,,,,
ENSG00000182634,OR10G7,,,,,,,,,
ENSG00000213182,OR10D5P,,,,,,,,,
ENSG00000186268,OR10D4P,,,,,,,,,
ENSG00000213181,OR10N1P,,,,,,,,,
ENSG00000196403,OR10D1P,0.022211622,0.913132818,,Inf,,,,,
ENSG00000197309,OR10D3,,,,,,,,,
ENSG00000239426,OR8F1P,,,,,,,,,
ENSG00000255425,OR8G3P,,,,,,,,,
ENSG00000181214,OR8G2P,,,,,,,,,
ENSG00000276316,OR8G7P,,,,,,,,,
ENSG00000197849,OR8G1,,,,,,,,,
ENSG00000255298,OR8G5,,,,,,,,,
ENSG00000255116,SLC5A4P1,,,,,,,,,
ENSG00000196341,OR8D1,0.001683747,0.993389643,,Inf,,,,,
ENSG00000279116,OR8D2,,,,,,,,,
ENSG00000254976,OR8B7P,-0.001624529,0.993621788,,Inf,,,,,
ENSG00000255225,OR8B6P,,,,,,,,,
ENSG00000255030,OR8B5P,,,,,,,,,
ENSG00000227737,OR8B1P,,,,,,,,,
ENSG00000229254,OR8C1P,,,,,,,,,
ENSG00000284680,OR8B2,,,,,,,,,
ENSG00000284609,OR8B3,,,,,,,,,
ENSG00000255048,OR8X1P,,,,,,,,,
ENSG00000280090,OR8B4,,,,,,,,,
ENSG00000197125,OR8B8,,,,,,,,,
ENSG00000255510,OR8A2P,,,,,,,,,
ENSG00000229386,OR8B9P,-0.03358398,0.869228754,,-0.204394355,,,,,
ENSG00000254646,OR8B10P,,,,,,,,,
ENSG00000255315,OR8A3P,,,,,,,,,
ENSG00000254937,AP000916.1,,,,,,,,,
ENSG00000170953,OR8B12,,,,,,,,,
ENSG00000196119,OR8A1,,,,,,,,,
ENSG00000255341,OR8Q1P,,,,,,,,,
ENSG00000154143,PANX3,,,,,,,,,
ENSG00000200278,RNA5SP352,-0.23810153,0.489296985,,-2.430817401,,,,,
ENSG00000255045,AP000866.5,0.170502734,0.670910519,,0.516760429,,,,,
ENSG00000019102,VSIG2,-0.171650676,0.675255038,,-0.592123125,,,,,
ENSG00000250073,AP000866.2,-0.388545142,0.341906913,,-0.385899325,,,,,
ENSG00000279342,AP000866.6,-0.113027124,0.736416029,,-0.10411081,,,,,
ENSG00000254509,AP000866.3,,,,,,,,,
ENSG00000254941,AP000866.4,-0.085439099,0.689363484,,-4.232696097,,,,,
ENSG00000254568,AP003501.1,,,,,,,,,
ENSG00000254943,AP003501.2,,,,,,,,,
ENSG00000187686,KRT18P59,-0.465044437,0.259973668,,-1.370747597,,,,,
ENSG00000255475,AP001007.2,,,,,,,,,
ENSG00000254880,PKNOX2-AS1,0.202378206,0.62602353,,1.095458971,,,,,
ENSG00000259290,AP001007.3,0.037387242,0.870228292,,Inf,,,,,
ENSG00000254932,AP001007.1,,,,,,,,,
ENSG00000222844,RNU6-321P,0.022953427,0.910252609,,Inf,,,,,
ENSG00000222297,RNU6-1156P,,,,,,,,,
ENSG00000252255,RNU2-35P,,,,,,,,,
ENSG00000171053,PATE1,,,,,,,,,
ENSG00000196844,PATE2,-0.05814395,0.883986841,,0.257877182,,,,,
ENSG00000236027,PATE3,,,,,,,,,
ENSG00000237353,PATE4,,,,,,,,,
ENSG00000260209,AP000842.3,-0.259265767,0.492173238,,-1.47313944,,,,,
ENSG00000255027,AP000842.2,-0.378353027,0.297556222,,-1.907453392,,,,,
ENSG00000254790,AP000842.1,-0.043460634,0.830660827,,-2.964806955,,,,,
ENSG00000283703,VSIG10L2,0.002135016,0.991618052,,Inf,,,,,
ENSG00000254759,NAP1L1P1,0.040320223,0.913914089,,-0.093953,,,,,
ENSG00000261257,AP000821.1,,,,,,,,,
ENSG00000254833,AP001893.3,,,,,,,,,
ENSG00000254771,AP001893.2,,,,,,,,,
ENSG00000254694,AP001893.1,-0.001624529,0.993621788,,Inf,,,,,
ENSG00000222067,RNU4-86P,,,,,,,,,
ENSG00000240098,RN7SL351P,,,,,,,,,
ENSG00000243607,RPL35AP26,0.045156685,0.876586853,,0.712749668,,,,,
ENSG00000254905,AP001318.1,-0.043885234,0.82903067,,-1.102924892,,,,,
ENSG00000255062,AP001318.2,0.127964956,0.759303072,,0.36509481,,,,,
ENSG00000278215,AP001318.3,,,,,,,,,
ENSG00000257271,KIRREL3-AS1,-0.001288324,0.9949418,,Inf,,,,,
ENSG00000254607,AP001783.1,-0.064771685,,,-0.284300641,,,,,
ENSG00000254938,AP002833.1,-0.362725737,0.375445225,,-0.334175139,,,,,
ENSG00000279358,AP002833.3,0.010424265,0.959099357,,Inf,,,,,
ENSG00000254960,KIRREL3-AS2,-0.275761412,0.36481129,,-1.576745903,,,,,
ENSG00000266215,MIR3167,,,,,,,,,
ENSG00000255317,AP002833.2,,,,,,,,,
ENSG00000218109,KIRREL3-AS3,-0.024300956,0.918038419,,-0.77094759,,,,,
ENSG00000272642,AP003121.1,,,,,,,,,
ENSG00000222774,RN7SKP121,,,,,,,,,
ENSG00000223315,RN7SKP279,,,,,,,,,
ENSG00000254591,AP003532.1,,,,,,,,,
ENSG00000273415,AP000904.1,,,,,,,,,
ENSG00000272575,LINC02098,,,,,,,,,
ENSG00000276176,MIR6090,,,,,,,,,
ENSG00000254588,ETS1-AS1,,,,,,,,,
ENSG00000245008,AP001122.1,-0.222821837,0.590877791,,-0.835923329,,,,,
ENSG00000254703,SENCR,-0.204081609,0.60454616,,-0.395798957,,,,,
ENSG00000151704,KCNJ1,0.328267935,0.429755158,,0.997701191,,,,,
ENSG00000255369,AP000920.1,,,,,,,,,
ENSG00000120471,TP53AIP1,0.193945245,0.635067223,,0.391065024,,,,,
ENSG00000212597,RNU6-876P,-0.043885234,0.82903067,,-1.085755129,,,,,
ENSG00000206847,RF00019,,,,,,,,,
ENSG00000199260,RNU6-874P,,,,,,,,,
ENSG00000255259,ZNF123P,,,,,,,,,
ENSG00000043039,BARX2,0.251540719,0.546359842,,0.543796002,,,,,
ENSG00000240121,RPS27P20,,,,,,,,,
ENSG00000281386,AP003500.2,,,,,,,,,
ENSG00000281097,AP003500.1,,,,,,,,,
ENSG00000255188,AP003327.1,,,,,,,,,
ENSG00000151715,TMEM45B,-0.181664265,0.642717974,,-0.556427104,,,,,
ENSG00000233220,LINC00167,-0.029741302,0.927611689,,-0.12766903,,,,,
ENSG00000255057,AP003041.1,-0.234929061,0.561801492,,-0.537887374,,,,,
ENSG00000255262,ELOBP2,-0.043673028,0.829845321,,-1.761386478,,,,,
ENSG00000255535,AP003041.2,,,,,,,,,
ENSG00000244451,RPL34P21,,,,,,,,,
ENSG00000274197,RF00015,,,,,,,,,
ENSG00000255358,AC019227.1,-0.651404501,0.046430821,,-4.93543612,,,,,
ENSG00000255220,DDX18P5,,,,,,,,,
ENSG00000272412,RN7SL778P,,,,,,,,,
ENSG00000255155,AP004371.1,,,,,,,,,
ENSG00000236616,BAK1P2,,,,,,,,,
ENSG00000274999,MIR8052,,,,,,,,,
ENSG00000175728,C11orf44,,,,,,,,,
ENSG00000255352,PPP1R10P1,,,,,,,,,
ENSG00000254842,LINC02551,-0.403247334,0.334428373,,-1.272744946,,,,,
ENSG00000242673,RN7SL167P,,,,,,,,,
ENSG00000236129,AP002856.3,,,,,,,,,
ENSG00000227125,AP002856.1,,,,,,,,,
ENSG00000237612,AP002856.4,0.001922605,0.992451917,,Inf,,,,,
ENSG00000231698,AP002856.2,,,,,,,,,
ENSG00000252351,RNU6ATAC12P,-0.068802011,0.735279688,,-0.037161987,,,,,
ENSG00000271624,AP004372.1,,,,,,,,,
ENSG00000238117,AP000844.2,-0.013455123,0.947343206,,0.756054131,,,,,
ENSG00000224700,AP000844.1,,,,,,,,,
ENSG00000238262,NTM-IT,0.029531372,0.884744284,,Inf,,,,,
ENSG00000283489,RF00026,,,,,,,,,
ENSG00000279497,AP003784.1,0.092002454,0.795336507,,1.820688961,,,,,
ENSG00000255371,OPCML-IT2,0.027242173,0.893634784,,Inf,,,,,
ENSG00000279711,AP004782.1,-0.100638608,0.798118026,,-0.514286259,,,,,
ENSG00000279189,AP003972.1,0.18677995,0.622456263,,1.185180103,,,,,
ENSG00000254896,OPCML-IT1,0.497439149,0.233329384,,1.71046331,,,,,
ENSG00000255258,AP001979.2,0.052388392,0.899563075,,0.231253614,,,,,
ENSG00000166118,SPATA19,0.033236494,0.926993462,,-0.090568675,,,,,
ENSG00000213153,AP001979.1,,,,,,,,,
ENSG00000284020,MIR4697,,,,,,,,,
ENSG00000255406,AP000911.3,0.36680414,,,2.739941637,,,,,
ENSG00000254648,AP000911.2,0.409765417,0.283242855,,1.139727059,,,,,
ENSG00000254481,PTP4A2P2,0.159178109,0.703331433,,0.108638233,,,,,
ENSG00000254616,AP001775.1,0.019535633,0.923486253,,Inf,,,,,
ENSG00000255348,AP001775.2,,,,,,,,,
ENSG00000254442,AP000859.1,,,,,,,,,
ENSG00000254573,AP004550.1,0.07604463,0.756542292,,Inf,,,,,
ENSG00000254989,AP001999.2,,,,,,,,,
ENSG00000285640,AP001999.4,0.040787631,0.902567224,,-0.180954506,,,,,
ENSG00000255344,AP001999.3,-0.001624529,0.993621788,,Inf,,,,,
ENSG00000255327,AP003062.1,0.071976496,0.725170046,,Inf,,,,,
ENSG00000279046,AP003062.2,,,,,,,,,
ENSG00000285735,AP003062.3,0.399479891,0.329035438,,1.515463981,,,,,
ENSG00000255512,AP005135.1,,,,,,,,,
ENSG00000260370,AC215217.1,,,,,,,,,
ENSG00000237297,AL713922.1,,,,,,,,,
ENSG00000261456,TUBB8,0.370022638,0.362436173,,1.743675217,,,,,
ENSG00000232420,IL9RP2,,,,,,,,,
ENSG00000276662,AL713922.2,,,,,,,,,
ENSG00000212331,RNA5SP297,,,,,,,,,
ENSG00000201861,RNA5SP298,0.015496673,0.939276538,,Inf,,,,,
ENSG00000239822,RN7SL754P,-0.043673028,0.829845321,,-2.016602888,,,,,
ENSG00000233021,AL669841.1,,,,,,,,,
ENSG00000263511,MIR5699,,,,,,,,,
ENSG00000231601,AL157709.1,,,,,,,,,
ENSG00000229869,AL359878.2,0.265937485,0.427476329,,Inf,,,,,
ENSG00000205740,AL359878.1,0.312287166,0.425297074,,0.519237635,,,,,
ENSG00000148377,IDI2,-0.0553732,0.822897276,,-0.280512282,,,,,
ENSG00000229205,LINC00200,-0.300922048,0.339238409,,-2.059501648,,,,,
ENSG00000233052,AL513304.1,,,,,,,,,
ENSG00000234962,LINC00700,0.005046907,0.986094957,,0.716775291,,,,,
ENSG00000226694,AL441943.1,,,,,,,,,
ENSG00000278069,MIR6072,,,,,,,,,
