gene,gene_name,BA17_SNp_HA_vs_AD.l2fc,BA17_SNp_HA_vs_AD.pval,BA17_SNp_HA_vs_AD.padj,BA17_SNp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000255196,OR4A17P,,,,,,,,,
ENSG00000181950,OR4A13P,,,,,,,,,
ENSG00000255294,OR4A50P,,,,,,,,,
ENSG00000181943,OR4A21P,,,,,,,,,
ENSG00000254576,OR4C1P,,,,,,,,,
ENSG00000233301,OR4C14P,,,,,,,,,
ENSG00000181939,OR4C15,,,,,,,,,
ENSG00000279514,OR4C16,,,,,,,,,
ENSG00000172188,OR4C11,,,,,,,,,
ENSG00000181927,OR4P4,,,,,,,,,
ENSG00000174982,OR4S2,,,,,,,,,
ENSG00000181903,OR4C6,,,,,,,,,
ENSG00000254841,OR4V1P,,,,,,,,,
ENSG00000188439,OR4P1P,,,,,,,,,
ENSG00000254804,AP006437.1,,,,,,,,,
ENSG00000254457,OR5D2P,,,,,,,,,
ENSG00000186886,OR5D3P,,,,,,,,,
ENSG00000181837,OR5D17P,,,,,,,,,
ENSG00000279761,OR5D13,,,,,,,,,
ENSG00000255019,OR5D15P,,,,,,,,,
ENSG00000186113,OR5D14,,,,,,,,,
ENSG00000279395,OR5L1,,,,,,,,,
ENSG00000186119,OR5D18,,,,,,,,,
ENSG00000205030,OR5L2,,,,,,,,,
ENSG00000205029,OR5D16,,,,,,,,,
ENSG00000186124,OR9M1P,,,,,,,,,
ENSG00000255204,AC036111.2,,,,,,,,,
ENSG00000255499,AC036111.3,,,,,,,,,
ENSG00000254547,AC036111.1,0.13640476,0.560183205,0.999804227,1.127413903,,,,,
ENSG00000124900,TRIM51,-0.009144371,0.939132174,0.999804227,-1.237246598,,,,,
ENSG00000227806,OR5W1P,,,,,,,,,
ENSG00000187612,OR5W2,,,,,,,,,
ENSG00000167825,OR5I1,,,,,,,,,
ENSG00000255416,OR10AF1P,,,,,,,,,
ENSG00000254807,OR10AK1P,,,,,,,,,
ENSG00000174970,OR10AG1,,,,,,,,,
ENSG00000214880,OR7E5P,,,,,,,,,
ENSG00000149133,OR5F1,,,,,,,,,
ENSG00000182365,OR5F2P,,,,,,,,,
ENSG00000181785,OR5AS1,0.02476879,0.835880454,0.999804227,Inf,,,,,
ENSG00000184741,OR5AQ1P,,,,,,,,,
ENSG00000181780,OR5J1P,,,,,,,,,
ENSG00000225538,OR5BE1P,,,,,,,,,
ENSG00000172154,OR8I2,,,,,,,,,
ENSG00000254524,OR8I4P,,,,,,,,,
ENSG00000181767,OR8H2,,,,,,,,,
ENSG00000255140,OR5BN2P,,,,,,,,,
ENSG00000181761,OR8H3,,,,,,,,,
ENSG00000254848,OR5BN1P,,,,,,,,,
ENSG00000167822,OR8J3,,,,,,,,,
ENSG00000254947,OR8K4P,,,,,,,,,
ENSG00000181752,OR8K5,,,,,,,,,
ENSG00000255217,OR5J7P,,,,,,,,,
ENSG00000174957,OR5J2,,,,,,,,,
ENSG00000230213,OR8V1P,,,,,,,,,
ENSG00000213604,AC022882.1,,,,,,,,,
ENSG00000254658,OR8J2,,,,,,,,,
ENSG00000181718,OR5T2,,,,,,,,,
ENSG00000172489,OR5T3,,,,,,,,,
ENSG00000181698,OR5T1,,,,,,,,,
ENSG00000181693,OR8H1,,,,,,,,,
ENSG00000255461,OR8I1P,,,,,,,,,
ENSG00000280314,OR8K3,,,,,,,,,
ENSG00000254722,FAM8A2P,,,,,,,,,
ENSG00000255134,OR8K2P,,,,,,,,,
ENSG00000150261,OR8K1,,,,,,,,,
ENSG00000172487,OR8J1,,,,,,,,,
ENSG00000242208,RPL5P29,0.008615614,0.977718169,0.999804227,0.135446659,,,,,
ENSG00000172199,OR8U1,,,,,,,,,
ENSG00000254903,OR8L1P,,,,,,,,,
ENSG00000255466,OR5AL2P,,,,,,,,,
ENSG00000272987,OR5AL1,,,,,,,,,
ENSG00000279961,OR5R1,,,,,,,,,
ENSG00000230416,OR5M4P,,,,,,,,,
ENSG00000284732,AP002512.3,,,,,,,,,
ENSG00000150269,OR5M9,,,,,,,,,
ENSG00000174937,OR5M3,,,,,,,,,
ENSG00000254752,OR5M2P,,,,,,,,,
ENSG00000181371,OR5M8,,,,,,,,,
ENSG00000254411,AP002512.1,,,,,,,,,
ENSG00000254490,OR5M7P,,,,,,,,,
ENSG00000254660,AP002512.2,,,,,,,,,
ENSG00000254603,OR5M6P,,,,,,,,,
ENSG00000185701,OR5M5P,,,,,,,,,
ENSG00000255223,OR5M11,,,,,,,,,
ENSG00000254834,OR5M10,,,,,,,,,
ENSG00000166693,OR5M13P,,,,,,,,,
ENSG00000255012,OR5M1,,,,,,,,,
ENSG00000255172,OR5AM1P,,,,,,,,,
ENSG00000197866,OR5M12P,,,,,,,,,
ENSG00000254795,OR5AP1P,,,,,,,,,
ENSG00000172464,OR5AP2,,,,,,,,,
ENSG00000172459,OR5AR1,,,,,,,,,
ENSG00000232511,OR2AH1P,,,,,,,,,
ENSG00000238041,AP004245.1,-0.004503742,0.971280249,0.999804227,-0.82325705,,,,,
ENSG00000174914,OR9G1,,,,,,,,,
ENSG00000254953,AP001803.1,,,,,,,,,
ENSG00000181325,OR9G3P,,,,,,,,,
ENSG00000172457,OR9G4,,,,,,,,,
ENSG00000274770,MIR6128,,,,,,,,,
ENSG00000254825,OR9G2P,,,,,,,,,
ENSG00000181296,OR5G1P,,,,,,,,,
ENSG00000255485,OR5G4P,,,,,,,,,
ENSG00000205025,OR5G5P,,,,,,,,,
ENSG00000241356,OR5G3,,,,,,,,,
ENSG00000255433,AP001803.2,0.020202274,0.865737105,0.999804227,Inf,,,,,
ENSG00000274150,FADS2P1,,,,,,,,,
ENSG00000181282,OR5AK3P,,,,,,,,,
ENSG00000181273,OR5AK2,,,,,,,,,
ENSG00000255083,OR5AK1P,,,,,,,,,
ENSG00000273228,OR5BQ1P,,,,,,,,,
ENSG00000283307,OR5AK4P,,,,,,,,,
ENSG00000272676,OR5AO1P,,,,,,,,,
ENSG00000273255,OR5BP1P,,,,,,,,,
ENSG00000254662,AP000781.1,0.387037871,0.130810207,0.999804227,3.372105653,,,,,
ENSG00000109991,P2RX3,0.043074547,0.719522952,0.999804227,Inf,,,,,
ENSG00000156575,PRG3,,,,,,,,,
ENSG00000186652,PRG2,,,,,,,,,
ENSG00000254979,AP000781.2,,,,,,,,,
ENSG00000252070,RNA5SP341,,,,,,,,,
ENSG00000222998,RN7SKP259,,,,,,,,,
ENSG00000255301,AP002893.1,0.026511949,0.858576807,0.999804227,1.805035516,,,,,
ENSG00000214872,SMTNL1,,,,,,,,,
ENSG00000240371,RPS4XP13,0.02476879,0.835880452,0.999804227,Inf,,,,,
ENSG00000208009,MIR130A,,,,,,,,,
ENSG00000254462,TMX2-CTNND1,-0.021807245,0.913763507,0.999804227,-1.083571629,,,,,
ENSG00000213592,PPIAP42,0.019946239,0.86738591,0.999804227,Inf,,,,,
ENSG00000254732,AP001931.1,,,,,,,,,
ENSG00000233436,BTBD18,,,,,,,,,
ENSG00000255303,OR5BA1P,,,,,,,,,
ENSG00000255266,AP003484.1,,,,,,,,,
ENSG00000180714,OR5AZ1P,,,,,,,,,
ENSG00000254749,OR5BD1P,,,,,,,,,
ENSG00000254601,CYCSP26,,,,,,,,,
ENSG00000186509,OR9Q1,,,,,,,,,
ENSG00000200817,RNU6-899P,,,,,,,,,
ENSG00000279051,OR6Q1,,,,,,,,,
ENSG00000236541,VN2R9P,,,,,,,,,
ENSG00000255146,AP004247.2,,,,,,,,,
ENSG00000254853,AP004247.1,,,,,,,,,
ENSG00000255131,OR9L1P,,,,,,,,,
ENSG00000272685,OR9I3P,,,,,,,,,
ENSG00000172377,OR9I1,,,,,,,,,
ENSG00000186508,OR9I2P,,,,,,,,,
ENSG00000272569,OR5BL1P,,,,,,,,,
ENSG00000186513,OR9Q2,,,,,,,,,
ENSG00000197887,OR1S2,,,,,,,,,
ENSG00000280204,OR1S1,,,,,,,,,
ENSG00000180475,OR10Q1,,,,,,,,,
ENSG00000254589,EIF4A2P3,,,,,,,,,
ENSG00000172772,OR10W1,,,,,,,,,
ENSG00000272900,OR10Q2P,,,,,,,,,
ENSG00000255218,OR5BC1P,,,,,,,,,
ENSG00000255431,OR5B19P,,,,,,,,,
ENSG00000255096,OR5B10P,,,,,,,,,
ENSG00000255333,AP000435.1,,,,,,,,,
ENSG00000197786,OR5B17,,,,,,,,,
ENSG00000233499,OR5B1P,,,,,,,,,
ENSG00000273408,OR5B15P,,,,,,,,,
ENSG00000172769,OR5B3,,,,,,,,,
ENSG00000172365,OR5B2,,,,,,,,,
ENSG00000172362,OR5B12,,,,,,,,,
ENSG00000285895,AP003557.2,-0.018589303,0.876764072,0.999804227,-1.701888162,,,,,
ENSG00000255299,AP003557.1,0.001938615,0.987060662,0.999804227,1.036611332,,,,,
ENSG00000198283,OR5B21,,,,,,,,,
ENSG00000255073,ZFP91-CNTF,,,,,,,,,
ENSG00000269570,AP001350.1,0.233437975,0.432755768,0.999804227,0.893165436,,,,,
ENSG00000149124,GLYAT,0.00409681,0.972704193,0.999804227,-1.531174231,,,,,
ENSG00000197254,AP000445.1,,,,,,,,,
ENSG00000254926,AP000445.2,,,,,,,,,
ENSG00000255265,TMA16P1,-0.036080455,0.763057633,0.999804227,#NAME?,,,,,
ENSG00000156689,GLYATL2,0.010297954,0.973404997,0.999804227,-0.029727879,,,,,
ENSG00000254717,GLYATL1P2,,,,,,,,,
ENSG00000166840,GLYATL1,0.030965009,0.884061437,0.999804227,0.157355738,,,,,
ENSG00000255523,AP001652.1,,,,,,,,,
ENSG00000255240,AP001636.3,0.003503383,0.97663458,0.999804227,-0.366709591,,,,,
ENSG00000254877,AP001636.2,,,,,,,,,
ENSG00000255189,GLYATL1P1,,,,,,,,,
ENSG00000254786,AP001636.1,,,,,,,,,
ENSG00000254399,GLYATL1P4,,,,,,,,,
ENSG00000255151,GLYATL1B,,,,,,,,,
ENSG00000189057,FAM111B,-0.113837569,0.429703322,0.999804227,-3.137273905,,,,,
ENSG00000255381,AP001258.1,,,,,,,,,
ENSG00000263999,RN7SL42P,,,,,,,,,
ENSG00000225802,WARSP1,,,,,,,,,
ENSG00000254799,SLC25A47P1,,,,,,,,,
ENSG00000214797,AP002358.1,,,,,,,,,
ENSG00000254704,AP002358.2,,,,,,,,,
ENSG00000263944,RN7SL435P,,,,,,,,,
ENSG00000235678,OR5AN2P,,,,,,,,,
ENSG00000255386,OR5BR1P,,,,,,,,,
ENSG00000176495,OR5AN1,,,,,,,,,
ENSG00000198261,OR5BB1P,,,,,,,,,
ENSG00000172324,OR5A2,,,,,,,,,
ENSG00000172320,OR5A1,,,,,,,,,
ENSG00000166884,OR4D6,,,,,,,,,
ENSG00000254466,OR4D10,,,,,,,,,
ENSG00000204989,OR4D8P,,,,,,,,,
ENSG00000176200,OR4D11,,,,,,,,,
ENSG00000172742,OR4D9,,,,,,,,,
ENSG00000254770,OR4D7P,,,,,,,,,
ENSG00000255008,AP000442.1,,,,,,,,,
ENSG00000264559,MIR3162,,,,,,,,,
ENSG00000255139,AP000442.2,-0.297248113,0.232404012,0.999804227,-1.722575822,,,,,
ENSG00000255355,AP000640.2,0.03304549,0.834369346,0.999804227,1.308063975,,,,,
ENSG00000223223,RN7SKP192,,,,,,,,,
ENSG00000172289,OR10V1,,,,,,,,,
ENSG00000254403,OR10Y1P,,,,,,,,,
ENSG00000254743,OR10V3P,,,,,,,,,
ENSG00000255538,OR10V2P,,,,,,,,,
ENSG00000254477,AP000640.1,0.10856446,0.592476649,0.999804227,1.567373878,,,,,
ENSG00000234964,FABP5P7,0.445223288,0.109672937,0.999804227,2.22450201,,,,,
ENSG00000134812,CBLIF,,,,,,,,,
ENSG00000134827,TCN1,,,,,,,,,
ENSG00000285231,OOSP3,,,,,,,,,
ENSG00000270929,SRD5A3P1,,,,,,,,,
ENSG00000284873,OOSP1,-0.018179433,0.879220382,0.999804227,-2.668987401,,,,,
ENSG00000214788,AP000790.1,,,,,,,,,
ENSG00000285010,OOSP4A,,,,,,,,,
ENSG00000255393,OOSP4B,,,,,,,,,
ENSG00000149507,OOSP2,0.029239865,0.807024993,0.999804227,Inf,,,,,
ENSG00000149516,MS4A3,,,,,,,,,
ENSG00000255331,AP000790.2,,,,,,,,,
ENSG00000149534,MS4A2,,,,,,,,,
ENSG00000254952,AP001257.1,,,,,,,,,
ENSG00000214787,MS4A4E,-0.021195649,0.859236525,0.999804227,#NAME?,,,,,
ENSG00000275344,MIR6503,,,,,,,,,
ENSG00000166926,MS4A6E,,,,,,,,,
ENSG00000166930,MS4A5,,,,,,,,,
ENSG00000156738,MS4A1,0.061397899,0.610766537,0.999804227,Inf,,,,,
ENSG00000071203,AP001034.1,,,,,,,,,
ENSG00000204979,MS4A13,,,,,,,,,
ENSG00000283601,AP003399.1,,,,,,,,,
ENSG00000181995,LINC00301,,,,,,,,,
ENSG00000166959,MS4A8,,,,,,,,,
ENSG00000214782,MS4A18,,,,,,,,,
ENSG00000166961,MS4A15,,,,,,,,,
ENSG00000172689,MS4A10,,,,,,,,,
ENSG00000255845,AP000777.1,,,,,,,,,
ENSG00000255959,AP000777.2,0.030496659,0.798903049,0.999804227,Inf,,,,,
ENSG00000256813,AP000777.3,,,,,,,,,
ENSG00000149506,ZP1,0.036731069,0.897619827,0.999804227,0.227329124,,,,,
ENSG00000257052,AP003721.4,-0.261167645,0.260187443,0.999804227,-1.890177795,,,,,
ENSG00000256944,AP003721.3,-0.070667098,0.677517262,0.999804227,-1.870230297,,,,,
ENSG00000207153,RNU6-933P,,,,,,,,,
ENSG00000256733,AP003721.2,,,,,,,,,
ENSG00000279549,AP000437.1,-0.030333449,0.80279082,0.999804227,-1.180389476,,,,,
ENSG00000229859,PGA3,,,,,,,,,
ENSG00000229183,PGA4,,,,,,,,,
ENSG00000256220,AP003037.1,,,,,,,,,
ENSG00000256713,PGA5,0.020829842,0.861625493,0.999804227,Inf,,,,,
ENSG00000279246,AP003108.3,0.013725631,0.962187188,0.999804227,-0.108183737,,,,,
ENSG00000279632,AP003108.4,,,,,,,,,
ENSG00000256591,AP003108.2,-0.103273898,0.725718845,0.999804227,-0.07117382,,,,,
ENSG00000240823,RN7SL23P,,,,,,,,,
ENSG00000255931,AP003108.1,0.087126391,0.631638934,0.999804227,1.48076775,,,,,
ENSG00000266006,MIR4488,,,,,,,,,
ENSG00000279878,AP003108.5,0.03654006,0.824815619,0.999804227,1.616811226,,,,,
ENSG00000250230,AP002754.1,,,,,,,,,
ENSG00000255947,AP002754.2,,,,,,,,,
ENSG00000124915,AP002380.1,0.123997867,0.473716854,0.999804227,Inf,,,,,
ENSG00000284108,MIR611,,,,,,,,,
ENSG00000284416,MIR1908,,,,,,,,,
ENSG00000277892,MIR6746,0.020829842,0.861625497,0.999804227,Inf,,,,,
ENSG00000200898,RNU6-1243P,,,,,,,,,
ENSG00000279491,AP003733.4,0.102569916,0.729545536,0.999804227,0.268779284,,,,,
ENSG00000244176,AP003733.1,,,,,,,,,
ENSG00000254424,AP003733.2,,,,,,,,,
ENSG00000255553,AP003733.3,-0.107121607,0.648391717,0.999804227,-0.891173324,,,,,
ENSG00000285656,AP002793.1,0.023866944,0.871449089,0.999804227,0.830607519,,,,,
ENSG00000236607,EEF1DP8,,,,,,,,,
ENSG00000168515,SCGB1D1,,,,,,,,,
ENSG00000124939,SCGB2A1,,,,,,,,,
ENSG00000254404,AP003306.1,,,,,,,,,
ENSG00000124935,SCGB1D2,-0.03496002,0.906589621,0.999804227,0.083089868,,,,,
ENSG00000110484,SCGB2A2,,,,,,,,,
ENSG00000197745,SCGB1D4,,,,,,,,,
ENSG00000255213,NPM1P35,,,,,,,,,
ENSG00000255118,AP003306.2,0.12904577,0.61732719,0.999804227,1.052926337,,,,,
ENSG00000254454,RCC2P6,0.032220356,0.787850549,0.999804227,Inf,,,,,
ENSG00000255126,AP003064.1,0.129668346,0.619097137,0.999804227,0.580024268,,,,,
ENSG00000149021,SCGB1A1,-0.289612131,0.194493355,0.999804227,-3.487434809,,,,,
ENSG00000255446,AP003064.2,0.031159665,0.794636282,0.999804227,Inf,,,,,
ENSG00000250659,AP001363.1,,,,,,,,,
ENSG00000254772,EEF1G,,,,,,,,,
ENSG00000255508,AP002990.1,0.03237618,0.874680093,0.999804227,0.140426315,,,,,
ENSG00000276102,MIR6747,,,,,,,,,
ENSG00000254964,AP001458.1,-0.036141639,0.855470874,0.999804227,-0.221773137,,,,,
ENSG00000255432,AP001458.2,,,,,,,,,
ENSG00000206597,SNORA57,,,,,,,,,
ENSG00000177363,LRRN4CL,0.352244236,0.229586924,0.999804227,1.589709033,,,,,
ENSG00000234857,HNRNPUL2-BSCL2,,,,,,,,,
ENSG00000284535,MIR6748,,,,,,,,,
ENSG00000274066,MIR6514,,,,,,,,,
ENSG00000269463,AP001160.4,-0.253450701,0.405575745,0.999804227,-0.546645839,,,,,
ENSG00000252361,RNU6-118P,-0.026618319,0.823828532,0.999804227,#NAME?,,,,,
ENSG00000256690,AP001160.1,0.056010937,0.847766874,0.999804227,0.182429643,,,,,
ENSG00000283268,TEX54,,,,,,,,,
ENSG00000222328,RNU2-2P,,,,,,,,,
ENSG00000277194,SNORD22,,,,,,,,,
ENSG00000277846,SNORD30,,,,,,,,,
ENSG00000278527,RF00099,,,,,,,,,
ENSG00000274544,SNORD28,,,,,,,,,
ENSG00000275996,SNORD27,,,,,,,,,
ENSG00000276788,SNORD26,,,,,,,,,
ENSG00000275043,SNORD25,,,,,,,,,
ENSG00000257002,AP000438.1,-0.100643258,0.689219918,0.999804227,-1.05852363,,,,,
ENSG00000241082,RN7SL259P,,,,,,,,,
ENSG00000285388,AP000438.2,,,,,,,,,
ENSG00000149452,SLC22A8,0.087414881,0.737059039,0.999804227,0.697451383,,,,,
ENSG00000256041,AP001858.2,,,,,,,,,
ENSG00000253547,AP001858.1,,,,,,,,,
ENSG00000197658,SLC22A24,,,,,,,,,
ENSG00000239924,RPL29P22,,,,,,,,,
ENSG00000196600,SLC22A25,,,,,,,,,
ENSG00000256863,AP001880.2,,,,,,,,,
ENSG00000256847,CCND2P1,,,,,,,,,
ENSG00000256181,AP001880.1,,,,,,,,,
ENSG00000275598,AP000484.1,,,,,,,,,
ENSG00000133317,LGALS12,0.029759948,0.918851045,0.999804227,-0.060007149,,,,,
ENSG00000133328,HRASLS2,-0.131661308,0.638549214,0.999804227,0.073157438,,,,,
ENSG00000203520,AP000753.1,0.01683394,0.887872119,0.999804227,Inf,,,,,
ENSG00000270269,IMMP1LP1,,,,,,,,,
ENSG00000256789,AP000753.2,,,,,,,,,
ENSG00000271100,AP000753.3,,,,,,,,,
ENSG00000264519,RN7SL596P,,,,,,,,,
ENSG00000256280,AP006289.1,-0.125431241,0.590153149,0.999804227,-0.908143042,,,,,
ENSG00000202089,RNU6-1306P,,,,,,,,,
ENSG00000207200,RNU6-45P,,,,,,,,,
ENSG00000256100,AP000721.1,,,,,,,,,
ENSG00000256824,AP000721.2,-0.120160281,0.511810898,0.999804227,-2.246795837,,,,,
ENSG00000256341,AP006333.1,-0.075903745,0.647238037,0.999804227,-2.410059561,,,,,
ENSG00000256116,AP001453.1,0.026445381,0.930408833,0.999804227,0.459976331,,,,,
ENSG00000286264,AP001453.5,0.011682565,0.924790194,0.999804227,0.717082144,,,,,
ENSG00000257069,AP001453.3,-0.00115569,0.996504594,0.999804227,-0.554254996,,,,,
ENSG00000207024,RF00019,,,,,,,,,
ENSG00000219435,CATSPERZ,,,,,,,,,
ENSG00000236935,AP003774.4,-0.047149151,0.77791024,0.999804227,-1.456345103,,,,,
ENSG00000278359,MIR7155,,,,,,,,,
ENSG00000221273,MIR1237,,,,,,,,,
ENSG00000231680,AP003774.3,-0.036548173,0.897310398,0.999804227,-0.237609444,,,,,
ENSG00000231492,AP003774.2,,,,,,,,,
ENSG00000232500,AP005273.1,0.026665432,0.823622259,0.999804227,Inf,,,,,
ENSG00000237363,AP006288.1,,,,,,,,,
ENSG00000168065,SLC22A11,0.033746144,0.872097114,0.999804227,0.427515253,,,,,
ENSG00000197891,SLC22A12,,,,,,,,,
ENSG00000237410,AP001092.1,0.224041711,0.40340645,0.999804227,1.325732105,,,,,
ENSG00000269038,AP001462.1,0.128626091,0.659720333,0.999804227,-0.359094227,,,,,
ENSG00000171219,CDC42BPG,-0.983131138,0.001840932,0.981524196,-2.021034676,,,,,
ENSG00000230835,AP001187.1,,,,,,,,,
ENSG00000229719,MIR194-2HG,0.005484322,0.963478918,0.999804227,-0.270513295,,,,,
ENSG00000283926,MIR192,,,,,,,,,
ENSG00000284155,MIR194-2,,,,,,,,,
ENSG00000274986,MIR6750,,,,,,,,,
ENSG00000274314,MIR6749,,,,,,,,,
ENSG00000149735,GPHA2,-0.103423451,0.491480763,0.999804227,-4.570005287,,,,,
ENSG00000168070,MAJIN,0.002468409,0.983747876,0.999804227,-0.68467734,,,,,
ENSG00000273003,ARL2-SNX15,,,,,,,,,
ENSG00000278851,MIR6879,,,,,,,,,
ENSG00000270775,AP000436.1,0.022340112,0.851727499,0.999804227,Inf,,,,,
ENSG00000110025,SNX15,0.254954793,0.398828441,0.999804227,0.633447739,,,,,
ENSG00000168060,NAALADL1,0.048371246,0.877312789,0.999804227,0.174542847,,,,,
ENSG00000187066,TMEM262,0.030851431,0.855813625,0.999804227,1.748728575,,,,,
ENSG00000254501,AP003068.1,-0.329879424,0.186125308,0.999804227,-1.659514213,,,,,
ENSG00000255173,AP003068.3,-0.049595523,0.805716396,0.999804227,-1.045070974,,,,,
ENSG00000278952,AP003068.4,0.901409587,0.003492317,0.999804227,3.551755232,,,,,
ENSG00000284489,MIR6751,,,,,,,,,
ENSG00000254455,HIGD1AP10,,,,,,,,,
ENSG00000222477,RNU2-23P,,,,,,,,,
ENSG00000255058,PDCL2P2,0.03014642,0.801182347,0.999804227,Inf,,,,,
ENSG00000204710,SPDYC,0.183156488,0.394008143,0.999804227,Inf,,,,,
ENSG00000255200,PGAM1P8,-0.484842879,0.123451788,0.999804227,-0.948572616,,,,,
ENSG00000197847,SLC22A20P,-0.115534833,0.710958838,0.999804227,-0.14471444,,,,,
ENSG00000285816,AP000944.2,-0.322654257,0.288034799,0.999804227,-0.729523359,,,,,
ENSG00000149798,CDC42EP2,-0.084615276,0.712955399,0.999804227,-0.961978808,,,,,
ENSG00000255478,AP000944.1,,,,,,,,,
ENSG00000278144,RF01955,,,,,,,,,
ENSG00000278050,RF01956,,,,,,,,,
ENSG00000277599,RF01957,,,,,,,,,
ENSG00000283791,MIR612,,,,,,,,,
ENSG00000275948,RF01684,,,,,,,,,
ENSG00000279243,AP000769.3,,,,,,,,,
ENSG00000270117,AP000769.2,-0.029703843,0.897051556,0.999804227,0.322092927,,,,,
ENSG00000278217,RF01871,,,,,,,,,
ENSG00000274072,RF01684,,,,,,,,,
ENSG00000270526,SNRPGP19,,,,,,,,,
ENSG00000279093,AP001362.1,,,,,,,,,
ENSG00000260233,SSSCA1-AS1,0.146847312,0.638014139,0.999804227,0.567088359,,,,,
ENSG00000266041,MIR4690,,,,,,,,,
ENSG00000265874,MIR4489,,,,,,,,,
ENSG00000239356,RN7SL309P,,,,,,,,,
ENSG00000214659,KRT8P26,,,,,,,,,
ENSG00000255557,AP001266.2,,,,,,,,,
ENSG00000172818,OVOL1,0.033101953,0.782283254,0.999804227,Inf,,,,,
ENSG00000255120,OVOL1-AS1,0.307582021,0.196273299,0.999804227,3.196885418,,,,,
ENSG00000255404,AP001266.1,0.058601849,0.704108919,0.999804227,1.692586213,,,,,
ENSG00000172543,CTSW,0.265712306,0.3504173,0.999804227,1.384592947,,,,,
ENSG00000175592,FOSL1,0.748457773,,,3.295680993,,,,,
ENSG00000175513,TSGA10IP,0.113051424,0.61693529,0.999804227,1.224262882,,,,,
ENSG00000254867,AP006287.1,,,,,,,,,
ENSG00000175315,CST6,0.078713835,0.723296722,0.999804227,0.56934451,,,,,
ENSG00000175294,CATSPER1,0.068036223,0.614398135,0.999804227,Inf,,,,,
ENSG00000255038,AP006287.2,0.017854901,0.88115581,0.999804227,Inf,,,,,
ENSG00000255320,AP000759.1,-0.462045638,0.099322196,0.999804227,-1.630657685,,,,,
ENSG00000254461,AP001107.4,0.350306555,0.216453446,0.999804227,1.564391496,,,,,
ENSG00000254855,AP001107.8,0.209812035,0.390749963,0.999804227,2.470477003,,,,,
ENSG00000254762,AP001107.7,0.112795216,0.483584028,0.999804227,Inf,,,,,
ENSG00000245156,AP001107.1,-0.041880605,0.862863014,0.999804227,0.431122041,,,,,
ENSG00000254452,AP001107.2,0.238573787,0.25966011,0.999804227,3.272916594,,,,,
ENSG00000254458,AP001107.3,-0.002230961,0.985101907,0.999804227,-1.459253366,,,,,
ENSG00000254756,AP001107.6,0.019946239,0.86738591,0.999804227,Inf,,,,,
ENSG00000276918,RF00017,,,,,,,,,
ENSG00000254736,BRD9P1,,,,,,,,,
ENSG00000202317,RNU1-84P,,,,,,,,,
ENSG00000201733,RF00416,,,,,,,,,
ENSG00000254596,AP002748.2,,,,,,,,,
ENSG00000256349,AP002748.4,,,,,,,,,
ENSG00000248746,ACTN3,0.004908286,0.967339595,0.999804227,-0.070506724,,,,,
ENSG00000250105,AP002748.1,0.02432481,0.838815042,0.999804227,Inf,,,,,
ENSG00000199325,RNU4-39P,0.015690849,0.895406075,0.999804227,Inf,,,,,
ENSG00000248643,RBM14-RBM4,-0.174985988,0.495685998,0.999804227,-0.961364198,,,,,
ENSG00000239553,RN7SL12P,,,,,,,,,
ENSG00000213409,C1QBPP2,,,,,,,,,
ENSG00000254984,FTLP6,,,,,,,,,
ENSG00000239099,RNU7-23P,,,,,,,,,
ENSG00000266423,MIR3163,,,,,,,,,
ENSG00000173237,C11orf86,-0.01905028,0.873648021,0.999804227,-1.565528666,,,,,
ENSG00000283326,MIR6860,,,,,,,,,
ENSG00000179038,AP001885.1,,,,,,,,,
ENSG00000256514,AP003419.1,,,,,,,,,
ENSG00000274251,AP003419.2,0.215705313,0.402084845,0.999804227,1.790942068,,,,,
ENSG00000201684,RN7SKP239,,,,,,,,,
ENSG00000175505,CLCF1,0.569943176,,,3.188798685,,,,,
ENSG00000275484,AP003419.3,-0.098512171,0.724610939,0.999804227,0.106910863,,,,,
ENSG00000253024,RNU6-1238P,,,,,,,,,
ENSG00000255949,RPS6KB2-AS1,0.031122171,0.794920454,0.999804227,Inf,,,,,
ENSG00000213402,PTPRCAP,,,,,,,,,
ENSG00000175514,GPR152,,,,,,,,,
ENSG00000276769,MIR6752,,,,,,,,,
ENSG00000167791,CABP2,,,,,,,,,
ENSG00000283257,AP001184.1,,,,,,,,,
ENSG00000184224,C11orf72,0.01463884,0.902761894,0.999804227,0.863815817,,,,,
ENSG00000255119,AP003385.3,,,,,,,,,
ENSG00000231793,DOC2GP,0.1325856,0.618522162,0.999804227,0.827663645,,,,,
ENSG00000167800,TBX10,,,,,,,,,
ENSG00000227834,AP003385.1,,,,,,,,,
ENSG00000132746,ALDH3B2,,,,,,,,,
ENSG00000239559,RPL37P2,0.115756747,0.699929959,0.999804227,0.337227319,,,,,
ENSG00000184795,UNC93B5,,,,,,,,,
ENSG00000235855,OR7E145P,,,,,,,,,
ENSG00000254447,OR7E11P,,,,,,,,,
ENSG00000285537,AP003385.5,,,,,,,,,
ENSG00000254883,AP003385.2,,,,,,,,,
ENSG00000255147,AP003385.4,,,,,,,,,
ENSG00000227620,ALG1L8P,,,,,,,,,
ENSG00000273819,ENPP7P7,0.029922042,0.802631901,0.999804227,Inf,,,,,
ENSG00000254792,AP003716.2,,,,,,,,,
ENSG00000251637,AP003716.1,,,,,,,,,
ENSG00000206587,RNU6-46P,,,,,,,,,
