MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction	P-value_adjusted
SNORA50A|ENSG00000281910	ad	control	106.0	-0.058	0.954	??-	0.9998788475304222
BBOX1|ENSG00000129151	ad	control	70.0	-1.905	0.05672	--?	0.7641616786226686
TAF1B|ENSG00000115750	ad	control	176.0	0.382	0.7024	-++	0.9998788475304222
KIAA1671-AS1|ENSG00000203280	ad	control	31.0	-0.937	0.3486	?-?	0.9998788475304222
AFF4|ENSG00000072364	ad	control	70.0	-0.914	0.3609	-+?	0.9998788475304222
LINC00575|ENSG00000231782	ad	control	31.0	0.133	0.8938	?+?	0.9998788475304222
RNU6-1165P|ENSG00000222051	ad	control	31.0	-0.115	0.9083	?-?	0.9998788475304222
LINC01187|ENSG00000249601	ad	control	31.0	-0.068	0.9461	?-?	0.9998788475304222
LOC101928251|ENSG00000264985	ad	control	70.0	0.515	0.6065	+-?	0.9998788475304222
SCRN1|ENSG00000136193	ad	control	176.0	-0.143	0.8867	-++	0.9998788475304222
LANCL1-AS1|ENSG00000234281	ad	control	137.0	0.025	0.9798	?-+	0.9998788475304222
FSIP2LP|ENSG00000274775	ad	control	31.0	-0.651	0.5153	?-?	0.9998788475304222
NPAP1P3|ENSG00000237740	ad	control	31.0	0.061	0.951	?+?	0.9998788475304222
TADA2A|ENSG00000277104	ad	control	176.0	2.185	0.02885	+++	0.6274504864864865
MARK4|ENSG00000007047	ad	control	176.0	-0.682	0.4953	+--	0.9998788475304222
SCARNA20|ENSG00000252577	ad	control	137.0	0.061	0.9514	?+-	0.9998788475304222
TTC36|ENSG00000172425	ad	control	70.0	1.463	0.1436	++?	0.9471123326286117
SAMD10|ENSG00000130590	ad	control	70.0	-1.647	0.09948	+-?	0.8732437734082397
ZC3HC1|ENSG00000091732	ad	control	176.0	-2.474	0.01337	---	0.49589100396301183
LINC02475|ENSG00000251350	ad	control	31.0	-0.131	0.8957	?-?	0.9998788475304222
H3P39|ENSG00000259338	ad	control	31.0	-0.332	0.7399	?-?	0.9998788475304222
IRF2BP1|ENSG00000170604	ad	control	176.0	0.262	0.7934	++-	0.9998788475304222
FLII|ENSG00000284571	ad	control	176.0	-0.629	0.5293	-+-	0.9998788475304222
FGF14-IT1|ENSG00000243319	ad	control	176.0	1.407	0.1593	+-+	0.9633138272668532
NCLN|ENSG00000125912	ad	control	176.0	-0.373	0.7095	+--	0.9998788475304222
MYL12BP1|ENSG00000260490	ad	control	31.0	-1.222	0.2216	?-?	0.9998788475304222
CTSLP4|ENSG00000230011	ad	control	106.0	0.687	0.492	??+	0.9998788475304222
CXorf58|ENSG00000165182	ad	control	31.0	-0.345	0.7301	?-?	0.9998788475304222
HAGHL|ENSG00000103253	ad	control	176.0	-0.722	0.4701	+--	0.9998788475304222
RAP1BL|ENSG00000254893	ad	control	31.0	0.695	0.4871	?+?	0.9998788475304222
BMS1P20|ENSG00000272779	ad	control	176.0	-0.426	0.67	+--	0.9998788475304222
STK26|ENSG00000134602	ad	control	70.0	-0.103	0.9181	-+?	0.9998788475304222
MICB|ENSG00000204516	ad	control	70.0	-3.716	0.0002022	--?	0.09437494838709677
RPL31P58|ENSG00000243053	ad	control	106.0	0.604	0.546	??+	0.9998788475304222
ERN1|ENSG00000178607	ad	control	70.0	0.092	0.9265	-+?	0.9998788475304222
SNORA10|ENSG00000206811	ad	control	106.0	-0.013	0.99	??-	0.9998788475304222
MND1|ENSG00000121211	ad	control	31.0	0.598	0.55	?+?	0.9998788475304222
MIR181D|ENSG00000207585	ad	control	31.0	-0.49	0.624	?-?	0.9998788475304222
SP7|ENSG00000291837	ad	control	31.0	0.599	0.5491	?+?	0.9998788475304222
ZNF655|ENSG00000197343	ad	control	176.0	0.314	0.7538	-++	0.9998788475304222
F8|ENSG00000185010	ad	control	70.0	-0.444	0.6573	+-?	0.9998788475304222
TMEM171|ENSG00000157111	ad	control	137.0	-0.326	0.7442	?+-	0.9998788475304222
UBL7|ENSG00000288408	ad	control	70.0	0.151	0.8799	+-?	0.9998788475304222
DNALI1|ENSG00000163879	ad	control	176.0	-1.202	0.2294	-+-	0.9998788475304222
NEK4P2|ENSG00000264359	ad	control	31.0	0.132	0.8952	?+?	0.9998788475304222
FAM246A|ENSG00000286102	ad	control	31.0	-0.18	0.8568	?-?	0.9998788475304222
B3GALT6|ENSG00000176022	ad	control	176.0	-0.373	0.7092	+--	0.9998788475304222
TOR1A|ENSG00000136827	ad	control	176.0	-0.033	0.9738	+--	0.9998788475304222
GINM1|ENSG00000055211	ad	control	176.0	0.656	0.5118	+++	0.9998788475304222
TNFRSF6B|ENSG00000243509	ad	control	39.0	0.033	0.9733	+??	0.9998788475304222
PCBP1-AS1|ENSG00000179818	ad	control	176.0	0.412	0.6806	-+-	0.9998788475304222
CDC7|ENSG00000097046	ad	control	176.0	0.644	0.5195	+-+	0.9998788475304222
COMP|ENSG00000105664	ad	control	31.0	0.02	0.9844	?+?	0.9998788475304222
CCNDBP1|ENSG00000166946	ad	control	176.0	0.637	0.5238	++-	0.9998788475304222
ZFHX2-AS1|ENSG00000157306	ad	control	176.0	-0.122	0.9033	++-	0.9998788475304222
TMEM44-AS2|ENSG00000229334	ad	control	137.0	-0.299	0.7651	?--	0.9998788475304222
ANGPTL6|ENSG00000130812	ad	control	31.0	-0.414	0.6788	?-?	0.9998788475304222
LOC124906839|ENSG00000276422	ad	control	31.0	0.215	0.8298	?+?	0.9998788475304222
HIGD1C|ENSG00000214511	ad	control	137.0	-0.534	0.5931	?+-	0.9998788475304222
RPS10P7|ENSG00000223396	ad	control	176.0	-0.942	0.3463	-+-	0.9998788475304222
CCN1|ENSG00000142871	ad	control	176.0	0.772	0.4401	+-+	0.9998788475304222
LINC02193|ENSG00000260923	ad	control	31.0	1.679	0.09318	?+?	0.8595583541392904
MYH2|ENSG00000125414	ad	control	106.0	-0.917	0.359	??-	0.9998788475304222
APOB|ENSG00000084674	ad	control	70.0	-1.511	0.1308	--?	0.9325727780599289
ITPR1|ENSG00000150995	ad	control	70.0	1.482	0.1383	+-?	0.9399779956427016
PABPC4|ENSG00000090621	ad	control	70.0	-1.42	0.1555	--?	0.9549373359580052
SLC48A1|ENSG00000211584	ad	control	176.0	-0.87	0.3845	-+-	0.9998788475304222
DNAJA2|ENSG00000069345	ad	control	70.0	-0.932	0.3515	--?	0.9998788475304222
ZNF215|ENSG00000149054	ad	control	70.0	1.128	0.2594	+-?	0.9998788475304222
LOC105370792|ENSG00000174171	ad	control	31.0	0.977	0.3284	?+?	0.9998788475304222
PCDH9-AS1|ENSG00000234527	ad	control	106.0	0.09	0.928	??+	0.9998788475304222
NECAP2|ENSG00000291380	ad	control	176.0	-1.958	0.05024	-+-	0.734299052576783
TRIM5|ENSG00000132256	ad	control	176.0	-0.88	0.3791	-+-	0.9998788475304222
SLC12A5-AS1|ENSG00000204044	ad	control	137.0	-0.033	0.9738	?-+	0.9998788475304222
RPS14|ENSG00000164587	ad	control	176.0	-0.075	0.9399	-+-	0.9998788475304222
PLGLA|ENSG00000240935	ad	control	31.0	0.438	0.6612	?+?	0.9998788475304222
RORB-AS1|ENSG00000224825	ad	control	176.0	1.066	0.2866	+++	0.9998788475304222
VN1R108P|ENSG00000230772	ad	control	137.0	0.89	0.3733	?++	0.9998788475304222
SNORA61|ENSG00000278274	ad	control	106.0	-0.18	0.857	??-	0.9998788475304222
RNVU1-14|ENSG00000207501	ad	control	106.0	-0.229	0.819	??-	0.9998788475304222
PTCSC3|ENSG00000259104	ad	control	106.0	0.031	0.975	??+	0.9998788475304222
COL26A1|ENSG00000160963	ad	control	176.0	-0.081	0.9353	+-+	0.9998788475304222
PRRX1|ENSG00000116132	ad	control	176.0	-1.201	0.2296	-+-	0.9998788475304222
PARP15|ENSG00000173200	ad	control	137.0	0.008	0.9939	?-+	0.9998788475304222
COPS4|ENSG00000138663	ad	control	176.0	-0.021	0.9829	+-+	0.9998788475304222
VPS33A|ENSG00000139719	ad	control	176.0	1.292	0.1964	+-+	0.9942466223499821
SLC9A6|ENSG00000198689	ad	control	70.0	-0.673	0.5007	+-?	0.9998788475304222
LOC100419562|ENSG00000236159	ad	control	31.0	0.279	0.7801	?+?	0.9998788475304222
MIR6807|ENSG00000275924	ad	control	31.0	-0.011	0.9916	?-?	0.9998788475304222
TDH-AS1|ENSG00000292289	ad	control	70.0	-1.551	0.121	--?	0.9135028233396074
OR8S1|ENSG00000284723	ad	control	31.0	-0.243	0.8082	?-?	0.9998788475304222
RPL9|ENSG00000163682	ad	control	176.0	-0.047	0.9629	-+-	0.9998788475304222
SAA2-SAA4|ENSG00000255071	ad	control	137.0	-0.052	0.9583	?--	0.9998788475304222
NAT14|ENSG00000090971	ad	control	176.0	-0.128	0.898	+--	0.9998788475304222
CDC16|ENSG00000130177	ad	control	176.0	0.461	0.6449	+++	0.9998788475304222
KRT18P26|ENSG00000229798	ad	control	31.0	0.215	0.8298	?+?	0.9998788475304222
CLIP2|ENSG00000106665	ad	control	176.0	-0.218	0.8273	-+-	0.9998788475304222
VBP1|ENSG00000155959	ad	control	176.0	-0.046	0.9631	+-+	0.9998788475304222
DNAI4|ENSG00000152763	ad	control	176.0	0.034	0.9726	-++	0.9998788475304222
OLFM2|ENSG00000105088	ad	control	176.0	-2.289	0.02206	+--	0.5766885209302325
ENPEP|ENSG00000138792	ad	control	70.0	-0.122	0.9028	+-?	0.9998788475304222
RPSAP31|ENSG00000234371	ad	control	31.0	-0.211	0.8327	?-?	0.9998788475304222
TMEM102|ENSG00000181284	ad	control	70.0	-1.105	0.2691	-+?	0.9998788475304222
DEPDC5|ENSG00000100150	ad	control	176.0	0.948	0.3432	++-	0.9998788475304222
AAR2|ENSG00000131043	ad	control	176.0	-0.787	0.4311	-+-	0.9998788475304222
FBXL19|ENSG00000099364	ad	control	70.0	1.193	0.2328	+-?	0.9998788475304222
TMEM18|ENSG00000151353	ad	control	70.0	1.988	0.04685	++?	0.7210857585644372
SRP72P2|ENSG00000188451	ad	control	145.0	-0.838	0.4021	+?-	0.9998788475304222
AP1B1|ENSG00000100280	ad	control	176.0	-1.327	0.1845	+--	0.9859262316910784
MIR3124|ENSG00000264500	ad	control	31.0	-0.54	0.5889	?-?	0.9998788475304222
MUL1|ENSG00000090432	ad	control	176.0	-0.085	0.9325	+-+	0.9998788475304222
NSD2|ENSG00000109685	ad	control	176.0	1.733	0.08309	+++	0.8461798803046789
SNRPB|ENSG00000125835	ad	control	176.0	0.251	0.8022	+--	0.9998788475304222
ANKRD19P|ENSG00000187984	ad	control	176.0	0.762	0.4459	+-+	0.9998788475304222
TIMP2|ENSG00000035862	ad	control	176.0	-1.441	0.1497	---	0.9526579555757027
NHP2|ENSG00000145912	ad	control	176.0	0.198	0.8431	+--	0.9998788475304222
CDKL4|ENSG00000205111	ad	control	31.0	-1.35	0.177	?-?	0.9792372413793103
KPNA4|ENSG00000186432	ad	control	176.0	-0.362	0.7173	-++	0.9998788475304222
PRPF19-DT|ENSG00000257052	ad	control	137.0	1.739	0.08207	?++	0.8440583846153847
FMR1|ENSG00000102081	ad	control	70.0	2.624	0.00869	++?	0.4288033919156415
SGSH|ENSG00000181523	ad	control	176.0	-0.561	0.5749	+--	0.9998788475304222
LOC101927793|ENSG00000259881	ad	control	31.0	-0.991	0.3219	?-?	0.9998788475304222
FRRS1|ENSG00000156869	ad	control	137.0	0.602	0.5472	?+-	0.9998788475304222
TTR|ENSG00000118271	ad	control	137.0	0.482	0.6299	?-+	0.9998788475304222
ZKSCAN8P2|ENSG00000218016	ad	control	31.0	-0.817	0.414	?-?	0.9998788475304222
KIAA1191P2|ENSG00000254506	ad	control	31.0	0.118	0.906	?+?	0.9998788475304222
PFN1P11|ENSG00000213061	ad	control	31.0	-0.264	0.7917	?-?	0.9998788475304222
MTHFSD|ENSG00000103248	ad	control	176.0	-2.594	0.009484	---	0.44132953311258283
TBC1D3L|ENSG00000276349	ad	control	176.0	1.1	0.2712	+--	0.9998788475304222
CFAP100-DT|ENSG00000249833	ad	control	31.0	0.021	0.9831	?+?	0.9998788475304222
MED29|ENSG00000063322	ad	control	176.0	1.084	0.2783	+-+	0.9998788475304222
MED18|ENSG00000130772	ad	control	176.0	0.735	0.4623	+++	0.9998788475304222
SNX18P14|ENSG00000235571	ad	control	106.0	-0.519	0.604	??-	0.9998788475304222
ZNF773|ENSG00000152439	ad	control	176.0	1.65	0.09895	++-	0.8725562657035175
FPR1|ENSG00000171051	ad	control	176.0	-0.435	0.6636	+-+	0.9998788475304222
PITPNM1|ENSG00000110697	ad	control	176.0	0.136	0.892	++-	0.9998788475304222
RNU6-1160P|ENSG00000207276	ad	control	31.0	0.667	0.505	?+?	0.9998788475304222
SIGLEC16|ENSG00000161643	ad	control	31.0	-0.739	0.4598	?-?	0.9998788475304222
GABRA3|ENSG00000011677	ad	control	176.0	0.06	0.9525	+-+	0.9998788475304222
MTCO1P40|ENSG00000262902	ad	control	31.0	3.248	0.001163	?+?	0.19553024550898204
FPR2|ENSG00000171049	ad	control	31.0	-1.448	0.1476	?-?	0.9504865688746276
RPSAP61|ENSG00000214016	ad	control	31.0	0.549	0.583	?+?	0.9998788475304222
LYPLAL1-AS1|ENSG00000228536	ad	control	31.0	-0.009	0.9932	?-?	0.9998788475304222
LOC647132|ENSG00000230987	ad	control	31.0	0.359	0.7197	?+?	0.9998788475304222
YKT6|ENSG00000106636	ad	control	176.0	-1.731	0.08354	-+-	0.8476821335740072
SLCO2A1|ENSG00000174640	ad	control	70.0	-1.315	0.1886	--?	0.9884570708955225
LRRC25|ENSG00000175489	ad	control	176.0	-1.473	0.1407	---	0.9423744990458014
RAB28P5|ENSG00000225400	ad	control	39.0	1.887	0.05921	+??	0.7743079506287843
DUSP14|ENSG00000276023	ad	control	176.0	-0.511	0.6091	+--	0.9998788475304222
MIR8055|ENSG00000284905	ad	control	31.0	0.05	0.96	?+?	0.9998788475304222
LRIT3|ENSG00000183423	ad	control	31.0	-0.648	0.5168	?-?	0.9998788475304222
GATM|ENSG00000171766	ad	control	176.0	-1.816	0.06942	-++	0.8080867910447761
LYPLA2P2|ENSG00000269153	ad	control	31.0	0.216	0.829	?+?	0.9998788475304222
DUS4L|ENSG00000284103	ad	control	70.0	1.079	0.2808	+-?	0.9998788475304222
VSTM2L|ENSG00000132821	ad	control	176.0	-0.896	0.3701	+--	0.9998788475304222
SMIM15|ENSG00000188725	ad	control	70.0	-1.096	0.2732	--?	0.9998788475304222
GCGR|ENSG00000215644	ad	control	31.0	-0.016	0.987	?-?	0.9998788475304222
SUMO2P2|ENSG00000227607	ad	control	106.0	0.399	0.69	??+	0.9998788475304222
ABCB10P1|ENSG00000274099	ad	control	31.0	-0.194	0.8463	?-?	0.9998788475304222
SLC31A2|ENSG00000136867	ad	control	176.0	0.052	0.9582	-+-	0.9998788475304222
H3C8|ENSG00000273983	ad	control	31.0	0.093	0.9257	?+?	0.9998788475304222
PRR29-AS1|ENSG00000264954	ad	control	137.0	-0.38	0.7036	?--	0.9998788475304222
SGMS1-AS1|ENSG00000226200	ad	control	176.0	0.144	0.8859	+-+	0.9998788475304222
TMEM169|ENSG00000163449	ad	control	176.0	-0.123	0.9024	+--	0.9998788475304222
UFD1-AS1|ENSG00000185065	ad	control	70.0	0.666	0.5052	+-?	0.9998788475304222
ITFG1|ENSG00000129636	ad	control	70.0	-0.067	0.9468	+-?	0.9998788475304222
RPL24P6|ENSG00000236844	ad	control	31.0	-0.632	0.5277	?-?	0.9998788475304222
LINC02323|ENSG00000259230	ad	control	31.0	0.216	0.829	?+?	0.9998788475304222
RPL6P4|ENSG00000226080	ad	control	106.0	-0.148	0.882	??-	0.9998788475304222
GALNTL6|ENSG00000174473	ad	control	70.0	-0.227	0.8202	+-?	0.9998788475304222
GIMAP8|ENSG00000171115	ad	control	176.0	-0.995	0.3199	-+-	0.9998788475304222
LINC01018|ENSG00000250056	ad	control	176.0	-1.2	0.23	---	0.9998788475304222
DLL1|ENSG00000198719	ad	control	176.0	-0.0	1.0	++-	1.0
WNT7A|ENSG00000154764	ad	control	176.0	-0.821	0.4114	+--	0.9998788475304222
LINC00601|ENSG00000235180	ad	control	137.0	-0.764	0.445	?+-	0.9998788475304222
UNC5CL|ENSG00000124602	ad	control	31.0	1.773	0.07618	?+?	0.8294735567609454
MRPL21|ENSG00000197345	ad	control	176.0	0.065	0.9481	+--	0.9998788475304222
CA6|ENSG00000131686	ad	control	31.0	-0.407	0.6842	?-?	0.9998788475304222
NPHP3-AS1|ENSG00000248724	ad	control	137.0	-0.192	0.8477	?-+	0.9998788475304222
SLCO2B1|ENSG00000137491	ad	control	176.0	-0.929	0.3531	-+-	0.9998788475304222
MCEMP1|ENSG00000183019	ad	control	31.0	0.518	0.6045	?+?	0.9998788475304222
FAM53B|ENSG00000189319	ad	control	70.0	1.512	0.1305	-+?	0.9320906893920122
CHAMP1|ENSG00000198824	ad	control	176.0	0.792	0.4285	+-+	0.9998788475304222
PYROXD1|ENSG00000121350	ad	control	176.0	1.045	0.2962	+-+	0.9998788475304222
IFITM3P3|ENSG00000196114	ad	control	31.0	-0.322	0.7475	?-?	0.9998788475304222
HNRNPA3P3|ENSG00000214653	ad	control	31.0	0.006	0.9949	?+?	0.9998788475304222
LILRA6|ENSG00000277177	ad	control	31.0	-0.286	0.7748	?-?	0.9998788475304222
CCDC184|ENSG00000177875	ad	control	176.0	0.119	0.9055	+--	0.9998788475304222
MFFP1|ENSG00000215720	ad	control	31.0	0.587	0.5574	?+?	0.9998788475304222
SLC46A2|ENSG00000119457	ad	control	31.0	-0.522	0.6017	?-?	0.9998788475304222
GRASLND|ENSG00000228203	ad	control	176.0	-0.15	0.8809	+-+	0.9998788475304222
MIR326|ENSG00000199090	ad	control	31.0	-0.009	0.9932	?-?	0.9998788475304222
DPPA2|ENSG00000163530	ad	control	31.0	-0.208	0.8349	?-?	0.9998788475304222
LINC02370|ENSG00000230294	ad	control	31.0	-0.322	0.7477	?-?	0.9998788475304222
GCNT1P1|ENSG00000236474	ad	control	31.0	-0.304	0.7612	?-?	0.9998788475304222
VWA3A|ENSG00000175267	ad	control	176.0	0.177	0.8598	+-+	0.9998788475304222
ADAM23|ENSG00000114948	ad	control	176.0	0.619	0.5361	+-+	0.9998788475304222
KCNJ18|ENSG00000260458	ad	control	31.0	-0.113	0.9103	?-?	0.9998788475304222
RAPGEF6|ENSG00000158987	ad	control	176.0	0.996	0.3191	+++	0.9998788475304222
GUCY1B2|ENSG00000123201	ad	control	31.0	-0.068	0.9456	?-?	0.9998788475304222
CD81-AS1|ENSG00000238184	ad	control	31.0	-0.265	0.7908	?-?	0.9998788475304222
TNFRSF13C|ENSG00000159958	ad	control	70.0	-0.133	0.8942	-+?	0.9998788475304222
RPL39P14|ENSG00000224463	ad	control	137.0	-0.191	0.8482	?--	0.9998788475304222
LOC644169|ENSG00000254595	ad	control	176.0	1.91	0.05607	+++	0.7627312936046512
AVIL|ENSG00000135407	ad	control	176.0	0.408	0.6834	-+-	0.9998788475304222
RPL21P5|ENSG00000258640	ad	control	31.0	0.008	0.9936	?+?	0.9998788475304222
RBM26|ENSG00000139746	ad	control	70.0	1.424	0.1545	++?	0.9545564950711939
PAPLN|ENSG00000100767	ad	control	70.0	-1.629	0.1032	--?	0.8785768344451182
EYA4|ENSG00000112319	ad	control	176.0	1.079	0.2806	+++	0.9998788475304222
ZNF599|ENSG00000153896	ad	control	70.0	-0.972	0.3309	--?	0.9998788475304222
PHKA2-AS1|ENSG00000237836	ad	control	137.0	-1.087	0.2772	?--	0.9998788475304222
KHDC1|ENSG00000135314	ad	control	70.0	0.701	0.4831	+-?	0.9998788475304222
RPL23AP4|ENSG00000212932	ad	control	137.0	-0.324	0.7461	?--	0.9998788475304222
PRELID3BP5|ENSG00000251656	ad	control	31.0	-0.05	0.9605	?-?	0.9998788475304222
SERP1|ENSG00000120742	ad	control	176.0	-0.803	0.4222	--+	0.9998788475304222
NCAN|ENSG00000130287	ad	control	176.0	-2.71	0.006732	---	0.38909175925925926
PDK1|ENSG00000152256	ad	control	70.0	0.488	0.6254	+-?	0.9998788475304222
PRPF40B|ENSG00000110844	ad	control	176.0	0.755	0.4505	++-	0.9998788475304222
MIR6165|ENSG00000277478	ad	control	31.0	-0.096	0.9235	?-?	0.9998788475304222
PGF|ENSG00000119630	ad	control	176.0	-1.683	0.09242	-++	0.858989405940594
RN7SL79P|ENSG00000239595	ad	control	31.0	0.01	0.992	?+?	0.9998788475304222
HLA-DRB5|ENSG00000198502	ad	control	137.0	-0.331	0.7407	?+-	0.9998788475304222
DTWD2|ENSG00000169570	ad	control	176.0	0.244	0.8075	--+	0.9998788475304222
UVRAG-DT|ENSG00000255507	ad	control	137.0	0.727	0.467	?++	0.9998788475304222
ADAMTS7P3|ENSG00000261143	ad	control	31.0	0.286	0.7746	?+?	0.9998788475304222
LINC00629|ENSG00000227060	ad	control	137.0	-0.558	0.5766	?-+	0.9998788475304222
KRTAP5-7|ENSG00000244411	ad	control	31.0	0.418	0.6759	?+?	0.9998788475304222
LAMC2|ENSG00000058085	ad	control	31.0	-1.532	0.1256	?-?	0.9226872941176472
EEF1DP1|ENSG00000228887	ad	control	31.0	2.002	0.04523	?+?	0.7097677374301676
CDK5R2|ENSG00000171450	ad	control	70.0	0.212	0.8318	+-?	0.9998788475304222
LINC01391|ENSG00000244578	ad	control	31.0	0.106	0.9152	?+?	0.9998788475304222
NR3C1|ENSG00000113580	ad	control	176.0	-0.056	0.9557	--+	0.9998788475304222
ZNF483|ENSG00000173258	ad	control	176.0	0.675	0.4995	+-+	0.9998788475304222
BCAS3|ENSG00000141376	ad	control	176.0	0.903	0.3666	+-+	0.9998788475304222
SLC4A2|ENSG00000164889	ad	control	176.0	-0.993	0.3206	-+-	0.9998788475304222
RN7SKP70|ENSG00000252464	ad	control	31.0	0.047	0.9626	?+?	0.9998788475304222
METTL14|ENSG00000145388	ad	control	70.0	0.353	0.7239	-+?	0.9998788475304222
MIR499B|ENSG00000283441	ad	control	31.0	-0.154	0.8778	?-?	0.9998788475304222
LINC02768|ENSG00000229291	ad	control	31.0	0.341	0.7327	?+?	0.9998788475304222
DRD2|ENSG00000149295	ad	control	70.0	-1.465	0.1428	--?	0.9458352441613589
P2RY8|ENSG00000292333	ad	control	31.0	1.283	0.1996	?+?	0.9959276045357902
TRPC6|ENSG00000137672	ad	control	70.0	-0.846	0.3977	+-?	0.9998788475304222
Metazoa_SRP|ENSG00000278818	ad	control	31.0	-0.163	0.8709	?-?	0.9998788475304222
ND1|ENSG00000198888	ad	control	70.0	2.443	0.01458	++?	0.5113041911764705
NAMPTP1|ENSG00000229644	ad	control	176.0	-0.245	0.8064	+-+	0.9998788475304222
DHRS2|ENSG00000100867	ad	control	31.0	-1.309	0.1904	?-?	0.9905245136186771
REX1BD|ENSG00000006015	ad	control	176.0	0.295	0.7679	+--	0.9998788475304222
CIITA|ENSG00000179583	ad	control	176.0	-1.775	0.07583	---	0.8283315635939323
ZC3H12A|ENSG00000163874	ad	control	70.0	0.679	0.4968	-+?	0.9998788475304222
SERPINA5|ENSG00000188488	ad	control	137.0	-0.255	0.7989	?+-	0.9998788475304222
NRXN2|ENSG00000110076	ad	control	70.0	-0.155	0.8766	+-?	0.9998788475304222
MRPL42P1|ENSG00000178636	ad	control	31.0	-0.272	0.7855	?-?	0.9998788475304222
PRKCZ|ENSG00000067606	ad	control	70.0	1.034	0.3012	+-?	0.9998788475304222
MIR1915HG|ENSG00000204682	ad	control	176.0	-1.381	0.1672	-+-	0.9681324809239018
CPEB1|ENSG00000277445	ad	control	70.0	1.406	0.1598	++?	0.964260606060606
ABCG1|ENSG00000160179	ad	control	176.0	0.936	0.3492	++-	0.9998788475304222
LENEP|ENSG00000163352	ad	control	31.0	0.438	0.6612	?+?	0.9998788475304222
SNORA37|ENSG00000207233	ad	control	106.0	0.337	0.736	??+	0.9998788475304222
LINC01002|ENSG00000282508	ad	control	70.0	-0.728	0.4663	--?	0.9998788475304222
JRKL|ENSG00000183340	ad	control	176.0	-2.664	0.007713	-+-	0.40937221361058607
AHNAK|ENSG00000124942	ad	control	176.0	0.037	0.9708	-++	0.9998788475304222
SLX1B|ENSG00000181625	ad	control	70.0	0.33	0.7418	++?	0.9998788475304222
ENO3|ENSG00000108515	ad	control	31.0	0.482	0.6297	?+?	0.9998788475304222
AKR1B15|ENSG00000227471	ad	control	137.0	-0.313	0.7541	?--	0.9998788475304222
IGHV3-7|ENSG00000211938	ad	control	31.0	-0.162	0.8713	?-?	0.9998788475304222
FAM227A|ENSG00000184949	ad	control	176.0	-1.479	0.1391	---	0.9415365935919054
MIR9-1HG|ENSG00000125462	ad	control	176.0	0.234	0.8152	+-+	0.9998788475304222
ZC3H13|ENSG00000123200	ad	control	176.0	2.84	0.004512	+++	0.34107516935483867
DACH1|ENSG00000276644	ad	control	176.0	-1.015	0.3102	---	0.9998788475304222
MRPS15|ENSG00000116898	ad	control	176.0	-0.904	0.366	---	0.9998788475304222
LINC01069|ENSG00000236133	ad	control	31.0	0.439	0.6605	?+?	0.9998788475304222
SLC16A3|ENSG00000141526	ad	control	176.0	-1.108	0.2677	+--	0.9998788475304222
LCN10|ENSG00000187922	ad	control	31.0	-1.653	0.09833	?-?	0.8722694050991502
SP2|ENSG00000167182	ad	control	176.0	0.054	0.9569	-+-	0.9998788475304222
LINC02982|ENSG00000281019	ad	control	31.0	0.159	0.8737	?+?	0.9998788475304222
FOXH1|ENSG00000160973	ad	control	31.0	-0.02	0.9841	?-?	0.9998788475304222
COPS7B|ENSG00000144524	ad	control	176.0	1.0	0.3174	+-+	0.9998788475304222
OFD1P17|ENSG00000228212	ad	control	39.0	0.059	0.9531	+??	0.9998788475304222
ZNF736P9Y|ENSG00000239893	ad	control	31.0	-0.225	0.8219	?-?	0.9998788475304222
SLC25A34|ENSG00000162461	ad	control	70.0	0.313	0.7544	++?	0.9998788475304222
HMGB1P14|ENSG00000180189	ad	control	137.0	0.229	0.8188	?++	0.9998788475304222
LY6G6F-LY6G6D|ENSG00000258880	ad	control	31.0	0.577	0.5642	?+?	0.9998788475304222
DERL2|ENSG00000072849	ad	control	176.0	-0.679	0.4969	-++	0.9998788475304222
RNU2-7P|ENSG00000222726	ad	control	31.0	-0.486	0.6267	?-?	0.9998788475304222
FCF1P2|ENSG00000228638	ad	control	39.0	-0.751	0.4528	-??	0.9998788475304222
CPAMD8|ENSG00000160111	ad	control	176.0	0.1	0.9201	++-	0.9998788475304222
OPN1SW|ENSG00000128617	ad	control	31.0	0.834	0.4042	?+?	0.9998788475304222
NT5DC1P2|ENSG00000214961	ad	control	31.0	-0.009	0.9932	?-?	0.9998788475304222
SLC18A2-AS1|ENSG00000225936	ad	control	137.0	0.627	0.5307	?++	0.9998788475304222
MRO|ENSG00000134042	ad	control	176.0	-0.162	0.8715	--+	0.9998788475304222
CHRNB2|ENSG00000160716	ad	control	176.0	0.434	0.6642	+-+	0.9998788475304222
TNFRSF13B|ENSG00000240505	ad	control	31.0	0.132	0.8952	?+?	0.9998788475304222
MRTFA-AS1|ENSG00000232564	ad	control	39.0	-0.881	0.3782	-??	0.9998788475304222
ENC1|ENSG00000171617	ad	control	176.0	0.044	0.9647	+-+	0.9998788475304222
H2AC6|ENSG00000180573	ad	control	176.0	0.158	0.8742	-+-	0.9998788475304222
MTNR1A|ENSG00000168412	ad	control	31.0	-0.133	0.8941	?-?	0.9998788475304222
DUXAP3|ENSG00000270552	ad	control	106.0	-0.157	0.875	??-	0.9998788475304222
STIM1-AS1|ENSG00000228661	ad	control	137.0	-0.154	0.8774	?-+	0.9998788475304222
TPM3P7|ENSG00000187536	ad	control	31.0	-0.163	0.8708	?-?	0.9998788475304222
