MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
PHLDB1|ENSG00000019144	ad	control	687.00	0.912	0.362	----+--++-++-+
TSPAN5-DT|ENSG00000260641	ad	control	615.00	0.928	0.3533	????+---+++-++
STOX2|ENSG00000173320	ad	control	687.00	2.193	0.02833	++++++--++++++
NPIPA1|ENSG00000281994	ad	control	235.00	1.364	0.1725	----+++--?????
FAM181A|ENSG00000140067	ad	control	235.00	-2.274	0.02299	++-+-----?????
ERI1|ENSG00000292301	ad	control	687.00	0.875	0.3816	++++-+++--+++-
BACH1-IT3|ENSG00000234293	ad	control	31.00	0.022	0.9827	????????+?????
UBP1|ENSG00000153560	ad	control	687.00	0.707	0.4794	++++++++++--+-
ARL9|ENSG00000196503	ad	control	224.00	0.278	0.7813	+-++?+---????+
IL10RB|ENSG00000243646	ad	control	235.00	-1.718	0.08588	------+-+?????
HNRNPA1P38|ENSG00000253605	ad	control	124.00	0.981	0.3265	?????-++-?????
BCAS2P1|ENSG00000255051	ad	control	424.00	-1.048	0.2945	?????????----?
MIR380|ENSG00000198982	ad	control	31.00	-0.011	0.9916	????????-?????
FAM237A|ENSG00000235118	ad	control	124.00	0.179	0.8578	?????---+?????
COLGALT1|ENSG00000130309	ad	control	687.00	-4.915	8.889e-07	------+-+-----
TRIP6|ENSG00000087077	ad	control	687.00	-1.498	0.1342	-------++--+--
GAPDHP1|ENSG00000228232	ad	control	548.00	-0.709	0.4785	?????----++++?
TUBBP5|ENSG00000159247	ad	control	124.00	-0.120	0.9042	?????-++-?????
RGPD2|ENSG00000185304	ad	control	659.00	1.447	0.1479	++++++++-++-+?
ARHGEF2|ENSG00000116584	ad	control	235.00	3.320	0.0009	+++++++++?????
GUK1|ENSG00000143774	ad	control	687.00	-0.905	0.3654	----+----+---+
DCDC2B|ENSG00000222046	ad	control	173.00	-1.646	0.09987	-----?+?+?????
RPL12P7|ENSG00000242941	ad	control	124.00	-0.263	0.7922	?????----?????
SLC4A1AP|ENSG00000163798	ad	control	687.00	2.763	0.005723	+++++--+-+---+
SYMPK|ENSG00000125755	ad	control	687.00	-0.662	0.508	----+-+--+---+
ZNF595|ENSG00000272602	ad	control	687.00	0.455	0.6491	+-+++----++++-
FASTKD3|ENSG00000124279	ad	control	687.00	1.316	0.1881	++++++-+-+++-+
Y_RNA|ENSG00000207034	ad	control	93.00	-0.323	0.7468	??????---?????
HPS6|ENSG00000166189	ad	control	687.00	0.255	0.7985	-++++----+-+-+
TSPY26P|ENSG00000235217	ad	control	587.00	-2.243	0.02488	????-----+---?
SNORA53|ENSG00000212443	ad	control	548.00	0.536	0.5918	?????+---++++?
MIR7851|ENSG00000278520	ad	control	62.00	0.493	0.6217	??????-?+?????
FAM218A|ENSG00000250486	ad	control	235.00	2.205	0.02746	+++++++-+?????
FUNDC2|ENSG00000165775	ad	control	659.00	-0.866	0.3866	+-+----+++-+-?
UROC1|ENSG00000159650	ad	control	124.00	-1.401	0.1613	?????----?????
TUBBP2|ENSG00000214222	ad	control	31.00	0.173	0.863	???????+??????
RNU4-62P|ENSG00000222057	ad	control	124.00	0.592	0.5539	?????-+++?????
LOC100289518|ENSG00000254783	ad	control	548.00	0.761	0.4466	?????+-++++-+?
PIP5K1A|ENSG00000143398	ad	control	687.00	-0.656	0.5121	--++++---+----
MYL6P2|ENSG00000235808	ad	control	124.00	0.209	0.8344	?????-++-?????
TPT1P6|ENSG00000214460	ad	control	124.00	-0.124	0.9013	?????-++-?????
HELT|ENSG00000187821	ad	control	31.00	-0.008	0.9934	????????-?????
NNAT|ENSG00000053438	ad	control	687.00	1.477	0.1397	+++++-+------+
MAEL|ENSG00000143194	ad	control	687.00	0.822	0.4113	+++++----++-++
POLG|ENSG00000140521	ad	control	235.00	-0.326	0.7445	-----++++?????
EFNA3|ENSG00000143590	ad	control	235.00	0.919	0.3579	+++++----?????
Metazoa_SRP|ENSG00000277950	ad	control	62.00	0.460	0.6455	??????+?+?????
ERICH2|ENSG00000204334	ad	control	196.00	0.985	0.3244	++-+?-+++?????
LOC124909494|ENSG00000243620	ad	control	93.00	0.245	0.8065	??????+--?????
KISS1R|ENSG00000116014	ad	control	124.00	-2.851	0.004357	?????----?????
ZNF227|ENSG00000131115	ad	control	687.00	1.515	0.1299	-++--++++-+++-
LOC124906789|ENSG00000248690	ad	control	124.00	-0.520	0.6027	?????+-+-?????
LNCATV|ENSG00000238005	ad	control	124.00	-0.360	0.719	?????---+?????
POU5F1P5|ENSG00000236375	ad	control	517.00	0.576	0.5648	??????-----++?
NANOGP4|ENSG00000237065	ad	control	548.00	0.007	0.9948	?????+++---+-?
IGHV1OR15-6|ENSG00000270685	ad	control	31.00	0.062	0.9502	??????+???????
PIK3R3|ENSG00000117461	ad	control	235.00	-0.205	0.8373	++++----+?????
SORL1|ENSG00000137642	ad	control	235.00	0.368	0.7131	++-+-++--?????
H2AC11|ENSG00000196787	ad	control	615.00	0.471	0.638	????-++++--+--
ARHGAP5-AS1|ENSG00000258655	ad	control	615.00	-1.224	0.221	????--+---+++-
LOC100420580|ENSG00000256651	ad	control	548.00	0.327	0.7439	?????++-+++-+?
APOL6|ENSG00000221963	ad	control	687.00	-1.924	0.05431	++-+------++--
MAFIP|ENSG00000274847	ad	control	31.00	0.173	0.863	???????+??????
BMS1P23|ENSG00000286156	ad	control	124.00	-0.281	0.7783	?????--++?????
RERG|ENSG00000134533	ad	control	235.00	-0.454	0.6496	+++++----?????
IFFO1|ENSG00000010295	ad	control	687.00	-1.146	0.252	+---+--------+
ADARB2|ENSG00000185736	ad	control	235.00	2.336	0.01949	----+++++?????
OSBPL11|ENSG00000144909	ad	control	687.00	-1.112	0.2663	-----++++-+++-
KMO|ENSG00000117009	ad	control	235.00	0.137	0.8907	++++++---?????
FKBP1A|ENSG00000088832	ad	control	687.00	0.025	0.9797	-++++----+--++
LRRFIP2|ENSG00000093167	ad	control	687.00	0.641	0.5213	--+++++++--+--
PSKH1|ENSG00000159792	ad	control	687.00	-0.675	0.4999	----+--++--+--
RPL23AP3|ENSG00000214914	ad	control	62.00	0.354	0.723	???????++?????
URB2|ENSG00000135763	ad	control	687.00	-0.158	0.8747	++++----+--+-+
ANKRD20A6P|ENSG00000274502	ad	control	424.00	0.394	0.6934	?????????+++-?
ANKS6|ENSG00000165138	ad	control	687.00	-1.093	0.2742	-----++++-----
NEXN|ENSG00000162614	ad	control	235.00	-1.955	0.05056	------+++?????
HIPK3|ENSG00000110422	ad	control	687.00	-1.083	0.2786	-----+-++-+++-
DDX51|ENSG00000185163	ad	control	687.00	-0.379	0.7045	--+-+-----+--+
PDCL2P2|ENSG00000255058	ad	control	93.00	0.008	0.9936	?????-++??????
ZNF141|ENSG00000131127	ad	control	687.00	-0.497	0.6189	----+-+---+++-
PARP3|ENSG00000041880	ad	control	687.00	0.732	0.4642	+++++-+---++-+
Y_RNA|ENSG00000252585	ad	control	62.00	-0.015	0.9884	??????+?-?????
TRHR|ENSG00000174417	ad	control	424.00	0.586	0.5579	?????????-+++?
RPLP2|ENSG00000177600	ad	control	687.00	-0.850	0.3953	-------++--+--
MRPL20-AS1|ENSG00000224870	ad	control	163.00	1.889	0.05892	????+--++?????
ABCA7|ENSG00000064687	ad	control	687.00	-2.161	0.03073	----+-+-+-----
PANO1|ENSG00000288675	ad	control	124.00	-0.715	0.4747	?????-+--?????
LINC00682|ENSG00000245870	ad	control	93.00	0.780	0.4356	?????-?++?????
MIR1238|ENSG00000221410	ad	control	31.00	-0.076	0.9393	????????-?????
TFB1M|ENSG00000029639	ad	control	687.00	1.138	0.2552	++++-+---++-++
LINC01198|ENSG00000231817	ad	control	124.00	-0.411	0.6807	?????--+-?????
ACP3|ENSG00000014257	ad	control	152.00	-1.412	0.1578	?????----????-
SARM1|ENSG00000004139	ad	control	687.00	-1.799	0.07205	-----++------+
ISL1-DT|ENSG00000259663	ad	control	124.00	-0.284	0.7766	?????-+--?????
C11orf87|ENSG00000185742	ad	control	687.00	1.788	0.07371	+++++----++-++
NANP|ENSG00000170191	ad	control	263.00	-2.618	0.00885	-++------????-
LAGE3P1|ENSG00000225693	ad	control	548.00	0.067	0.9469	?????-+-++---?
HDLBP|ENSG00000115677	ad	control	235.00	0.710	0.4778	-----++++?????
CCL5|ENSG00000271503	ad	control	617.00	-1.005	0.3147	----??-+++-++-
TRAF3IP3|ENSG00000009790	ad	control	687.00	-0.415	0.6779	---+-++++-++--
C12orf57|ENSG00000111678	ad	control	687.00	-0.503	0.6147	+++++--++-----
DNAI3|ENSG00000162643	ad	control	576.00	0.812	0.4169	?????+++-++-+-
SNAP91|ENSG00000065609	ad	control	687.00	2.531	0.01137	+++++----++-++
RPS3AP19|ENSG00000244004	ad	control	93.00	-0.132	0.8948	??????---?????
SPATA13-AS1|ENSG00000227213	ad	control	545.00	-1.030	0.3029	?????++?+--+--
PRRC1|ENSG00000164244	ad	control	687.00	0.229	0.8192	+-++------+++-
GSAP|ENSG00000186088	ad	control	687.00	3.086	0.002026	+++++--+--++++
KDM4B|ENSG00000127663	ad	control	687.00	-2.838	0.004545	----+----+----
HNRNPAB|ENSG00000197451	ad	control	687.00	0.172	0.8637	+-+-+++++--+--
TEAD4|ENSG00000197905	ad	control	263.00	-6.096	1.089e-09	---------????-
CTB-30L5.1|ENSG00000267052	ad	control	93.00	0.234	0.8153	??????+-+?????
ZNF776|ENSG00000152443	ad	control	687.00	-0.652	0.5141	--+-++---++-+-
THAP11|ENSG00000168286	ad	control	687.00	-1.722	0.08511	-----+--------
GEMIN8P2|ENSG00000260451	ad	control	62.00	-0.112	0.9105	??????+?-?????
PCDHGA6|ENSG00000253731	ad	control	263.00	-3.551	0.0003833	---------????-
COL14A1|ENSG00000187955	ad	control	263.00	-2.497	0.01252	-----+-++????-
RPL32P7|ENSG00000243396	ad	control	31.00	-0.117	0.9068	??????-???????
TRAV8-6|ENSG00000211795	ad	control	31.00	-0.009	0.9932	????????-?????
RANBP6|ENSG00000137040	ad	control	687.00	0.895	0.3707	++++-----+++++
B4GALNT2|ENSG00000167080	ad	control	93.00	0.537	0.5916	??????+++?????
ZNF518B|ENSG00000178163	ad	control	687.00	-1.033	0.3015	-+---+++-+--+-
KIAA1143|ENSG00000281665	ad	control	687.00	3.370	0.0007518	++++++-+++++++
EML3|ENSG00000149499	ad	control	687.00	-0.836	0.4031	----------++-+
HAX1|ENSG00000143575	ad	control	687.00	-0.690	0.4903	++++-----+++++
GSTM3P2|ENSG00000226878	ad	control	424.00	0.661	0.5088	?????????+-++?
LINC02785|ENSG00000226822	ad	control	124.00	0.417	0.6764	?????++++?????
LINC01170|ENSG00000253807	ad	control	196.00	1.673	0.09426	++++?--++?????
MTMR9|ENSG00000104643	ad	control	687.00	2.446	0.01445	+++++----+++++
MYOD1|ENSG00000129152	ad	control	124.00	-0.526	0.5988	?????----?????
RN7SL443P|ENSG00000241229	ad	control	62.00	-0.204	0.8384	?????-??-?????
AGO2|ENSG00000123908	ad	control	687.00	-1.769	0.07686	------+++--+--
RORA|ENSG00000069667	ad	control	263.00	-1.871	0.06137	+-+------????-
TUBB7P|ENSG00000251297	ad	control	124.00	-0.299	0.765	?????+---?????
RNA5SP301|ENSG00000199407	ad	control	62.00	-0.088	0.9295	?????-??+?????
PALB2|ENSG00000083093	ad	control	687.00	2.098	0.0359	+++++++++-+++-
KRT7|ENSG00000135480	ad	control	124.00	-1.044	0.2964	?????----?????
ALDH2|ENSG00000111275	ad	control	687.00	-0.088	0.9297	----+----+++++
FEN1|ENSG00000168496	ad	control	687.00	3.537	0.0004039	+++++--+++++-+
HSF2|ENSG00000025156	ad	control	235.00	0.967	0.3334	+++++-+--?????
TMEM59L|ENSG00000105696	ad	control	687.00	1.155	0.248	+++++----+---+
ZNF615|ENSG00000197619	ad	control	687.00	0.228	0.82	-+++-+++-++++-
LOC124904576|ENSG00000292009	ad	control	93.00	-0.591	0.5548	??????---?????
HAP1|ENSG00000173805	ad	control	204.00	-4.537	5.714e-06	--------??????
Metazoa_SRP|ENSG00000277051	ad	control	31.00	-0.165	0.8693	??????-???????
ELOC|ENSG00000154582	ad	control	687.00	1.500	0.1337	+++++----+++++
SETD2|ENSG00000181555	ad	control	687.00	-0.820	0.4122	-----++++--+--
POLR2K|ENSG00000147669	ad	control	687.00	1.827	0.06766	+++++----+++++
MIR6819|ENSG00000278420	ad	control	62.00	-0.286	0.7752	??????+?-?????
ZNF775|ENSG00000196456	ad	control	235.00	0.612	0.5408	----+-+++?????
CYP11A1|ENSG00000288362	ad	control	235.00	-2.307	0.02106	+--------?????
CNPY3|ENSG00000137161	ad	control	235.00	-2.932	0.003368	------+-+?????
TEX46|ENSG00000227868	ad	control	124.00	-1.069	0.2849	?????----?????
WDFY1|ENSG00000085449	ad	control	687.00	1.049	0.294	+++++----++++-
TRAJ24|ENSG00000211865	ad	control	31.00	-0.207	0.8359	?????-????????
OSGEPL1-AS1|ENSG00000253559	ad	control	576.00	0.526	0.599	?????-+---+++-
LINC00654|ENSG00000205181	ad	control	659.00	0.020	0.9842	++--+--++-+-+?
SUGCT-AS1|ENSG00000203446	ad	control	31.00	-0.218	0.8271	??????-???????
GLB1L|ENSG00000163521	ad	control	687.00	-0.533	0.5944	----------++++
RPL21P80|ENSG00000243181	ad	control	93.00	3.344	0.000827	?????+++??????
CCNJL|ENSG00000135083	ad	control	687.00	-2.217	0.02662	-------------+
SLX4|ENSG00000188827	ad	control	235.00	-0.225	0.8221	----++---?????
ANP32B|ENSG00000136938	ad	control	687.00	-1.513	0.1302	-------++--+--
STX18|ENSG00000168818	ad	control	235.00	1.239	0.2152	+++++----?????
NAT8|ENSG00000144035	ad	control	496.00	0.490	0.6242	++++?????+-++?
LOC283387|ENSG00000245651	ad	control	124.00	0.838	0.4018	?????++-+?????
RNU6-388P|ENSG00000252821	ad	control	124.00	0.950	0.342	?????-+++?????
SLC19A1|ENSG00000173638	ad	control	687.00	-2.016	0.04377	------+-+-+++-
TF|ENSG00000091513	ad	control	687.00	2.290	0.022	---+++++++++--
EPB41L2|ENSG00000079819	ad	control	687.00	-0.424	0.6713	-----+++++-++-
IGLV2-23|ENSG00000211660	ad	control	93.00	-0.473	0.6362	?????--?-?????
LDHAP2|ENSG00000235674	ad	control	424.00	-0.418	0.6758	?????????----?
LOC105377543|ENSG00000251216	ad	control	93.00	-0.121	0.9036	?????+-?-?????
SNX16|ENSG00000104497	ad	control	687.00	1.043	0.2972	-++-+++++-+-+-
MIR23AHG|ENSG00000267519	ad	control	124.00	0.774	0.4391	?????-+-+?????
LINC01564|ENSG00000235899	ad	control	124.00	-0.683	0.4949	?????+---?????
LOC403312|ENSG00000255537	ad	control	587.00	0.431	0.6668	????+-++++--+?
RPL36AP16|ENSG00000232228	ad	control	486.00	-0.626	0.531	??????--?-+--?
C2CD4A|ENSG00000198535	ad	control	31.00	-1.080	0.2802	??????-???????
COMMD2|ENSG00000114744	ad	control	687.00	1.839	0.06587	--+++-++++++++
SPSB3|ENSG00000162032	ad	control	687.00	-1.292	0.1962	------+-+-----
NTRAS|ENSG00000227764	ad	control	124.00	1.112	0.2661	?????+-++?????
RPL12P14|ENSG00000224321	ad	control	31.00	-0.207	0.836	??????-???????
TMEM175|ENSG00000127419	ad	control	687.00	0.418	0.6757	----+-+--+---+
SMNDC1|ENSG00000119953	ad	control	687.00	-0.152	0.8793	-----+-++++++-
RTF1|ENSG00000137815	ad	control	687.00	2.624	0.008701	+++++----++-++
IDH3G|ENSG00000067829	ad	control	659.00	1.436	0.1509	+++++----+-++?
PA2G4P6|ENSG00000231799	ad	control	486.00	0.190	0.8491	??????+?+-++-?
DPRX|ENSG00000204595	ad	control	93.00	0.561	0.575	??????+++?????
SNORA71D|ENSG00000200354	ad	control	424.00	-0.224	0.8224	?????????---+?
PDGFC|ENSG00000145431	ad	control	687.00	-3.504	0.0004589	-----+------+-
HRH2|ENSG00000113749	ad	control	687.00	-1.610	0.1075	+++++----+---+
PLEKHM1P1|ENSG00000214176	ad	control	163.00	0.866	0.3867	????++-++?????
TRAV8-3|ENSG00000211787	ad	control	124.00	1.099	0.2716	?????-+++?????
LINC00539|ENSG00000224429	ad	control	196.00	1.655	0.09797	----?++++?????
M6PR|ENSG00000003056	ad	control	687.00	0.237	0.8124	++++-+---++++-
ZNF630-AS1|ENSG00000277541	ad	control	424.00	-0.056	0.9555	?????????--++?
STEAP1|ENSG00000164647	ad	control	648.00	-0.203	0.839	+-++?+------+-
SLC13A3|ENSG00000158296	ad	control	687.00	1.475	0.1401	++++--+++-++--
LAMP5-AS1|ENSG00000225988	ad	control	576.00	1.260	0.2077	?????----+--++
KLHL3|ENSG00000146021	ad	control	687.00	3.213	0.001313	+++++++++++++-
TAX1BP3|ENSG00000213977	ad	control	235.00	-2.877	0.004017	-------++?????
XPA|ENSG00000136936	ad	control	687.00	3.357	0.0007885	+++++++++-+++-
BMP2K-DT|ENSG00000260278	ad	control	545.00	-0.715	0.4744	??????--+--+--
RGPD8|ENSG00000169629	ad	control	687.00	0.502	0.6154	++++++---+++++
DAPP1|ENSG00000070190	ad	control	152.00	-1.081	0.2796	?????----????+
RNU6-4P|ENSG00000206932	ad	control	124.00	0.843	0.3991	?????-+++?????
RBBP9|ENSG00000089050	ad	control	687.00	1.327	0.1844	+++++------+++
LINC02761|ENSG00000255362	ad	control	124.00	0.310	0.7568	?????--++?????
EEF1A1P17|ENSG00000257907	ad	control	62.00	0.198	0.8428	??????+?+?????
SLC26A6|ENSG00000225697	ad	control	687.00	-3.308	0.000939	-----++++--+--
DPM2|ENSG00000136908	ad	control	687.00	0.245	0.8064	+-+---+--+++-+
C10orf95|ENSG00000120055	ad	control	235.00	-0.720	0.4717	----++-+-?????
H2AC17|ENSG00000278677	ad	control	93.00	-0.008	0.9938	??????--+?????
GAMT|ENSG00000130005	ad	control	687.00	1.573	0.1158	+++-+-+++--+-+
GJB7|ENSG00000164411	ad	control	165.00	-1.151	0.2498	----?+?-+?????
Y_RNA|ENSG00000207235	ad	control	62.00	-0.155	0.8765	??????-?-?????
LINC01749|ENSG00000272259	ad	control	124.00	-0.165	0.8687	?????--+-?????
SNORD115-23|ENSG00000201331	ad	control	31.00	0.024	0.981	??????+???????
ANKRD18B|ENSG00000230453	ad	control	687.00	-3.269	0.001081	----+----+--+-
LOC124900396|ENSG00000212206	ad	control	62.00	-0.186	0.8528	??????--??????
UBXN4|ENSG00000144224	ad	control	687.00	-0.452	0.651	-----+--+++++-
RCAN3|ENSG00000117602	ad	control	263.00	0.324	0.7462	++-+-+-++????-
LINC00320|ENSG00000224924	ad	control	659.00	0.691	0.4895	-----+++++++-?
YES1|ENSG00000176105	ad	control	235.00	-0.334	0.7385	-----++++?????
VPS4A|ENSG00000132612	ad	control	687.00	0.450	0.6524	++++-++++----+
LOC124904634|ENSG00000274428	ad	control	124.00	-0.089	0.929	?????---+?????
LYG1|ENSG00000144214	ad	control	648.00	-0.491	0.6237	----?+++++--+-
PPHLN1|ENSG00000134283	ad	control	687.00	1.552	0.1206	+++++----+--++
LINC02067|ENSG00000240567	ad	control	124.00	-0.790	0.4295	?????+---?????
FN1-DT|ENSG00000230695	ad	control	545.00	-1.208	0.2271	??????+++-----
RNU6-7|ENSG00000201654	ad	control	62.00	0.057	0.9545	???????+-?????
LOC100419894|ENSG00000264911	ad	control	31.00	0.438	0.6612	????????+?????
ANKRD62P1|ENSG00000259271	ad	control	31.00	-0.050	0.9605	????????-?????
PP12613|ENSG00000226757	ad	control	163.00	-0.889	0.3738	????+----?????
DCN|ENSG00000011465	ad	control	687.00	-4.153	3.283e-05	--------+---+-
LINC02106|ENSG00000251573	ad	control	31.00	-0.094	0.9249	????????-?????
ANKRD10|ENSG00000088448	ad	control	235.00	1.130	0.2586	+++++++-+?????
LOC124902013|ENSG00000253607	ad	control	93.00	-0.576	0.5643	?????-?--?????
RRN3P2|ENSG00000103472	ad	control	163.00	2.312	0.02079	????+++-+?????
HYMAI|ENSG00000283122	ad	control	124.00	-1.287	0.1979	?????---+?????
IL9|ENSG00000145839	ad	control	62.00	0.258	0.7965	??????+?+?????
ATP5F1A|ENSG00000152234	ad	control	687.00	2.729	0.006347	+++++----++-++
ARMC10|ENSG00000170632	ad	control	687.00	1.012	0.3115	+++++----+++++
RPL5P17|ENSG00000243859	ad	control	124.00	-0.071	0.9434	?????+-+-?????
LINC02649|ENSG00000215244	ad	control	235.00	-0.438	0.6614	---+-++-+?????
TBCAP3|ENSG00000249055	ad	control	93.00	0.422	0.6732	?????-+?+?????
SEPTIN14|ENSG00000154997	ad	control	31.00	-0.285	0.7754	??????-???????
LOC124901355|ENSG00000272008	ad	control	163.00	1.981	0.04758	????+-+++?????
IGF2BP2|ENSG00000073792	ad	control	196.00	-2.334	0.0196	----?---+?????
TAAR9|ENSG00000237110	ad	control	31.00	-0.080	0.9363	????????-?????
LINC00462|ENSG00000233610	ad	control	31.00	0.171	0.8639	???????+??????
CEP295NL|ENSG00000178404	ad	control	659.00	-1.313	0.1893	-----++++++-+?
KCNJ3|ENSG00000162989	ad	control	687.00	1.422	0.155	+++++----++-++
MANEAL|ENSG00000185090	ad	control	687.00	0.042	0.9662	+++++----++--+
MRPL27|ENSG00000108826	ad	control	235.00	0.969	0.3325	++++--+--?????
SMARCE1P6|ENSG00000214465	ad	control	124.00	0.179	0.8583	?????++-+?????
MFSD14B|ENSG00000148110	ad	control	687.00	-0.460	0.6458	+--+-+----+++-
SRPK1|ENSG00000096063	ad	control	687.00	0.766	0.4437	++++++-+++--++
LINC00636|ENSG00000240423	ad	control	124.00	-1.109	0.2673	?????----?????
UBE2E4P|ENSG00000233247	ad	control	124.00	-1.653	0.0983	?????----?????
ATP6V0E1P2|ENSG00000223513	ad	control	31.00	0.460	0.6457	????????+?????
RPL17P29|ENSG00000231965	ad	control	424.00	-0.698	0.4852	?????????+--+?
UPK3A|ENSG00000100373	ad	control	124.00	-2.853	0.00433	?????----?????
PPIE|ENSG00000084072	ad	control	687.00	1.567	0.1171	+++++--++-++++
NOMO1|ENSG00000103512	ad	control	687.00	0.861	0.3892	+++++----++-++
PFN1P8|ENSG00000244371	ad	control	424.00	-0.450	0.6528	?????????-++-?
PRKRIP1|ENSG00000128563	ad	control	235.00	1.020	0.3077	-+--+-+++?????
ADM-DT|ENSG00000254554	ad	control	576.00	-0.894	0.3714	?????------+--
RIC8A|ENSG00000177963	ad	control	687.00	-1.508	0.1316	++-----------+
IRS4-AS1|ENSG00000237863	ad	control	124.00	2.832	0.004626	?????++++?????
SLC38A2-AS1|ENSG00000258096	ad	control	576.00	-2.141	0.03229	?????++++--+--
PSMG3-AS1|ENSG00000230487	ad	control	659.00	0.777	0.4371	++--+-++-++--?
CCDC191|ENSG00000163617	ad	control	687.00	1.937	0.05279	+++++-+++-++++
MRRFP1|ENSG00000224236	ad	control	62.00	0.028	0.9778	??????-?+?????
DAPK1|ENSG00000196730	ad	control	235.00	-0.108	0.9141	--+++----?????
ASRGL1|ENSG00000162174	ad	control	687.00	-0.239	0.8113	++-+-----+--++
CIDEB|ENSG00000136305	ad	control	163.00	-0.862	0.3889	????-+--+?????
LINC02990|ENSG00000253931	ad	control	62.00	0.118	0.9065	??????+-??????
NOXRED1|ENSG00000165555	ad	control	224.00	-0.452	0.6513	----?++++????-
LOC124902371|ENSG00000213994	ad	control	124.00	2.528	0.01147	?????++++?????
CREBL2|ENSG00000111269	ad	control	687.00	-0.376	0.7069	---+-++++-+-+-
IFI44|ENSG00000137965	ad	control	687.00	-1.125	0.2604	----+--+---+--
SUGP1|ENSG00000105705	ad	control	687.00	1.754	0.07942	++++++++-----+
DENND5B-AS1|ENSG00000255867	ad	control	576.00	-0.230	0.8182	?????--+-+--++
INPP5B-AS1|ENSG00000230955	ad	control	514.00	0.069	0.9451	???????-++-++-
AGBL5-IT1|ENSG00000229122	ad	control	545.00	0.726	0.4678	??????+++--+-+
CTCFL|ENSG00000124092	ad	control	31.00	-0.207	0.8359	?????-????????
LINC02410|ENSG00000258292	ad	control	31.00	-0.308	0.7583	??????-???????
COA7|ENSG00000162377	ad	control	687.00	2.379	0.01735	++++++-+-++-++
ARHGEF17-AS1|ENSG00000257038	ad	control	576.00	-2.401	0.01634	?????--+------
LINC00533|ENSG00000249032	ad	control	31.00	0.112	0.9106	??????+???????
FMN2|ENSG00000155816	ad	control	687.00	-1.691	0.09088	--+++-------++
EXT1|ENSG00000182197	ad	control	687.00	1.082	0.2794	++++++---++-++
DNAAF3-AS1|ENSG00000267577	ad	control	28.00	-2.807	0.005	?????????????-
DIRAS3|ENSG00000162595	ad	control	235.00	-1.199	0.2304	-++++----?????
LINC00543|ENSG00000260704	ad	control	124.00	0.460	0.6453	?????++++?????
AGGF1|ENSG00000164252	ad	control	687.00	2.032	0.04217	++++-+-+++++++
ST8SIA6|ENSG00000148488	ad	control	235.00	-1.639	0.1012	-------++?????
TRIOBP|ENSG00000100106	ad	control	687.00	-2.014	0.044	-------++--+--
FAR1|ENSG00000197601	ad	control	687.00	1.970	0.04879	++++++-++++++-
SHISA6|ENSG00000188803	ad	control	687.00	0.148	0.8822	--+++-----+--+
ACTBP7|ENSG00000185607	ad	control	587.00	2.161	0.03066	????+++++--+-?
TRBV7-3|ENSG00000211714	ad	control	31.00	-0.243	0.8082	??????-???????
MGAM|ENSG00000282607	ad	control	687.00	-2.963	0.003042	-----+---++++-
PAXIP1-DT|ENSG00000273344	ad	control	687.00	-1.651	0.09874	----++--+--+--
RNY1P5|ENSG00000206617	ad	control	31.00	-0.008	0.9936	????????-?????
